# Las pasivas de cada tablero de habilidades del juego, por casilla (NOTAS O-169).
# tablero = la clave que la partida guarda por jugador en 0xBAFA8DBD; pasiva_id como en la partida.
# Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,nivel,pasiva_id
0CD5A79F,27,tronco,1,0,23CB3754
0CD5A79F,27,tronco,3,0,37990611
0CD5A79F,27,tronco,5,0,2E5D6B16
0CD5A79F,27,rama1,14,0,0B6F55DE
0CD5A79F,27,rama1,15,0,0B6F55DE
0CD5A79F,27,rama2,20,0,9D5F52A9
0CD5A79F,27,rama2,21,0,9D5F52A9
7BD29709,27,tronco,1,0,23CB3754
7BD29709,27,tronco,3,0,E0981A7F
7BD29709,27,tronco,5,0,9321DA68
7BD29709,27,rama1,14,0,73B49882
7BD29709,27,rama1,15,0,73B49882
7BD29709,27,rama2,20,0,FC40F2F2
7BD29709,27,rama2,21,0,FC40F2F2
E2DBC6B3,27,tronco,1,0,805E53CA
E2DBC6B3,27,tronco,3,0,430D7EE1
E2DBC6B3,27,tronco,5,0,940C628F
E2DBC6B3,27,rama1,14,0,E45D761B
E2DBC6B3,27,rama1,15,0,E45D761B
E2DBC6B3,27,rama2,20,0,5E0C7F82
E2DBC6B3,27,rama2,21,0,5E0C7F82
95DCF625,27,tronco,1,0,B5FB3023
95DCF625,27,tronco,3,0,76A81D08
95DCF625,27,tronco,5,0,663F4029
95DCF625,27,rama1,14,0,BCA80005
95DCF625,27,rama1,15,0,BCA80005
95DCF625,27,rama2,20,0,1F3D649B
95DCF625,27,rama2,21,0,1F3D649B
F27F6F5E,27,tronco,1,0,C642F034
F27F6F5E,27,tronco,3,0,A1A90166
F27F6F5E,27,tronco,5,0,023C65F8
F27F6F5E,27,rama1,14,0,1586803E
F27F6F5E,27,rama1,15,0,1586803E
F27F6F5E,27,rama2,20,0,849B3FAE
F27F6F5E,27,rama2,21,0,849B3FAE
85785FC8,27,tronco,1,0,5072F743
85785FC8,27,tronco,3,0,37990611
85785FC8,27,tronco,5,0,2E5D6B16
85785FC8,27,rama1,14,0,97E4B60C
85785FC8,27,rama1,15,0,97E4B60C
85785FC8,27,rama2,20,0,FC40F2F2
85785FC8,27,rama2,21,0,FC40F2F2
1C710E72,27,tronco,1,0,999A3ECD
1C710E72,27,tronco,3,0,F95C7778
1C710E72,27,tronco,5,0,C5AA24B7
1C710E72,27,rama1,14,0,C9E5911B
1C710E72,27,rama1,15,0,C9E5911B
1C710E72,27,rama2,20,0,0720E072
1C710E72,27,rama2,21,0,0720E072
6B763EE4,27,tronco,1,0,805E53CA
6B763EE4,27,tronco,3,0,8773EB2D
6B763EE4,27,tronco,5,0,B86D6C61
6B763EE4,27,rama1,14,0,CEC829FC
6B763EE4,27,rama1,15,0,CEC829FC
6B763EE4,27,rama2,20,0,5FD5966C
6B763EE4,27,rama2,21,0,5FD5966C
F512AB47,27,tronco,1,0,B5FB3023
F512AB47,27,tronco,3,0,76A81D08
F512AB47,27,tronco,5,0,C2879C50
F512AB47,27,rama1,14,0,E45D761B
F512AB47,27,rama1,15,0,E45D761B
F512AB47,27,rama2,20,0,2B41EE9C
F512AB47,27,rama2,21,0,2B41EE9C
82159BD1,27,tronco,1,0,23CB3754
82159BD1,27,tronco,3,0,F95C7778
82159BD1,27,tronco,5,0,663F4029
82159BD1,27,rama1,14,0,90C90EEB
82159BD1,27,rama1,15,0,90C90EEB
82159BD1,27,rama2,20,0,40E5AA62
82159BD1,27,rama2,21,0,40E5AA62
1B1CCA6B,27,tronco,1,0,4E9B22A3
1B1CCA6B,27,tronco,3,0,1143EC5A
1B1CCA6B,27,tronco,5,0,539A23C0
1B1CCA6B,27,rama1,14,0,6A70F585
1B1CCA6B,27,rama1,15,0,6A70F585
1B1CCA6B,27,rama2,20,0,01D4B17B
1B1CCA6B,27,rama2,21,0,01D4B17B
6C1BFAFD,27,tronco,1,0,0FAA39BA
6C1BFAFD,27,tronco,3,0,430D7EE1
6C1BFAFD,27,tronco,5,0,DC6E49B0
6C1BFAFD,27,rama1,14,0,FD991B1C
6C1BFAFD,27,rama1,15,0,FD991B1C
6C1BFAFD,27,rama2,20,0,47C81285
6C1BFAFD,27,rama2,21,0,47C81285
FCA4E76C,27,tronco,1,0,C16F48D3
FCA4E76C,27,tronco,3,0,D210C171
FCA4E76C,27,tronco,5,0,C5AA24B7
FCA4E76C,27,rama1,14,0,90C90EEB
FCA4E76C,27,rama1,15,0,90C90EEB
FCA4E76C,27,rama2,20,0,2A980772
FCA4E76C,27,rama2,21,0,2A980772
8BA3D7FA,27,tronco,1,0,B5FB3023
8BA3D7FA,27,tronco,3,0,8DC80F88
8BA3D7FA,27,tronco,5,0,539A23C0
8BA3D7FA,27,rama1,14,0,1586803E
8BA3D7FA,27,rama1,15,0,1586803E
8BA3D7FA,27,rama2,20,0,A8FA3140
8BA3D7FA,27,rama2,21,0,A8FA3140
EB645E1F,27,tronco,1,0,C642F034
EB645E1F,27,tronco,3,0,8DC80F88
EB645E1F,27,tronco,5,0,270E5B30
EB645E1F,27,rama1,14,0,CEC829FC
EB645E1F,27,rama1,15,0,CEC829FC
EB645E1F,27,rama2,20,0,58F82E8B
EB645E1F,27,rama2,21,0,58F82E8B
9C636E89,27,tronco,1,0,ED0E463D
9C636E89,27,tronco,3,0,D210C171
9C636E89,27,tronco,5,0,E9CB2A59
9C636E89,27,rama1,14,0,4611FB6B
9C636E89,27,rama1,15,0,4611FB6B
9C636E89,27,rama2,20,0,01D4B17B
9C636E89,27,rama2,21,0,01D4B17B
BFB7CE55,27,tronco,1,0,ED0E463D
BFB7CE55,27,tronco,3,0,D210C171
BFB7CE55,27,tronco,5,0,9321DA68
BFB7CE55,27,rama1,14,0,BD71E9EB
BFB7CE55,27,rama1,15,0,BD71E9EB
BFB7CE55,27,rama2,20,0,0720E072
BFB7CE55,27,rama2,21,0,0720E072
C8B0FEC3,27,tronco,1,0,ED0E463D
C8B0FEC3,27,tronco,3,0,F95C7778
C8B0FEC3,27,tronco,5,0,1BF808FF
C8B0FEC3,27,rama1,14,0,97E4B60C
C8B0FEC3,27,rama1,15,0,97E4B60C
C8B0FEC3,27,rama2,20,0,01D4B17B
C8B0FEC3,27,rama2,21,0,01D4B17B
51B9AF79,27,tronco,1,0,D8AB25D4
51B9AF79,27,tronco,3,0,5AC913E6
51B9AF79,27,tronco,5,0,E9CB2A59
51B9AF79,27,rama1,14,0,12AB38D9
51B9AF79,27,rama1,15,0,12AB38D9
51B9AF79,27,rama2,20,0,9D5F52A9
51B9AF79,27,rama2,21,0,9D5F52A9
26BE9FEF,27,tronco,1,0,1143EC5A
26BE9FEF,27,tronco,3,0,CCF91491
26BE9FEF,27,tronco,5,0,1BF808FF
26BE9FEF,27,rama1,14,0,A56C6D02
26BE9FEF,27,rama1,15,0,A56C6D02
26BE9FEF,27,rama2,20,0,06F9099C
26BE9FEF,27,rama2,21,0,06F9099C
B8DA0A4C,27,tronco,1,0,F4CA2B3A
B8DA0A4C,27,tronco,3,0,8773EB2D
B8DA0A4C,27,tronco,5,0,663F4029
B8DA0A4C,27,rama1,14,0,C83C78F5
B8DA0A4C,27,rama1,15,0,C83C78F5
B8DA0A4C,27,rama2,20,0,726D716C
B8DA0A4C,27,rama2,21,0,726D716C
CFDD3ADA,27,tronco,1,0,0FAA39BA
CFDD3ADA,27,tronco,3,0,D210C171
CFDD3ADA,27,tronco,5,0,2E5D6B16
CFDD3ADA,27,rama1,14,0,BCA80005
CFDD3ADA,27,rama1,15,0,BCA80005
CFDD3ADA,27,rama2,20,0,335C6A75
CFDD3ADA,27,rama2,21,0,335C6A75
56D46B60,27,tronco,1,0,805E53CA
56D46B60,27,tronco,3,0,37990611
56D46B60,27,tronco,5,0,C2879C50
56D46B60,27,rama1,14,0,4611FB6B
56D46B60,27,rama1,15,0,4611FB6B
56D46B60,27,rama2,20,0,D021FC1C
56D46B60,27,rama2,21,0,D021FC1C
21D35BF6,27,tronco,1,0,F4CA2B3A
21D35BF6,27,tronco,3,0,CCF91491
21D35BF6,27,tronco,5,0,2E5D6B16
21D35BF6,27,rama1,14,0,1586803E
21D35BF6,27,rama1,15,0,1586803E
21D35BF6,27,rama2,20,0,9D5F52A9
21D35BF6,27,rama2,21,0,9D5F52A9
B16C4667,27,tronco,1,0,3A0F5A53
B16C4667,27,tronco,3,0,8773EB2D
B16C4667,27,tronco,5,0,54B79B27
B16C4667,27,rama1,14,0,C83C78F5
B16C4667,27,rama1,15,0,C83C78F5
B16C4667,27,rama2,20,0,5E0C7F82
B16C4667,27,rama2,21,0,5E0C7F82
C66B76F1,27,tronco,1,0,C16F48D3
C66B76F1,27,tronco,3,0,CCF91491
C66B76F1,27,tronco,5,0,940C628F
C66B76F1,27,rama1,14,0,E5849FF5
C66B76F1,27,rama1,15,0,E5849FF5
C66B76F1,27,rama2,20,0,0720E072
C66B76F1,27,rama2,21,0,0720E072
A6ACFF14,27,tronco,1,0,7B3E414A
A6ACFF14,27,tronco,3,0,F95C7778
A6ACFF14,27,tronco,5,0,539A23C0
A6ACFF14,27,rama1,14,0,C83C78F5
A6ACFF14,27,rama1,15,0,C83C78F5
A6ACFF14,27,rama2,20,0,5E0C7F82
A6ACFF14,27,rama2,21,0,5E0C7F82
D1ABCF82,27,tronco,1,0,0FAA39BA
D1ABCF82,27,tronco,3,0,E0981A7F
D1ABCF82,27,tronco,5,0,C2879C50
D1ABCF82,27,rama1,14,0,1586803E
D1ABCF82,27,rama1,15,0,1586803E
D1ABCF82,27,rama2,20,0,849B3FAE
D1ABCF82,27,rama2,21,0,849B3FAE
48A29E38,27,tronco,1,0,166E54BD
48A29E38,27,tronco,3,0,5AC913E6
48A29E38,27,tronco,5,0,54B79B27
48A29E38,27,rama1,14,0,D6D5AD15
48A29E38,27,rama1,15,0,D6D5AD15
48A29E38,27,rama2,20,0,06F9099C
48A29E38,27,rama2,21,0,06F9099C
CDC5097B,17,tronco,1,0,1CAA9DE4
CDC5097B,17,tronco,3,0,F9235A84
CDC5097B,17,tronco,7,0,1CAA9DE4
CDC5097B,17,tronco,11,0,9642721E
CDC5097B,17,tronco,14,0,4C2BAEB7
E40DBD89,17,tronco,1,0,1CAA9DE4
E40DBD89,17,tronco,3,0,F9235A84
E40DBD89,17,tronco,7,0,1CAA9DE4
E40DBD89,17,tronco,11,0,CF6EEDEE
E40DBD89,17,tronco,14,0,595EEA99
5F05B10E,17,tronco,1,0,1CAA9DE4
5F05B10E,17,tronco,3,0,CBAB818A
5F05B10E,17,tronco,7,0,1CAA9DE4
5F05B10E,17,tronco,11,0,9642721E
5F05B10E,17,tronco,14,0,4C2BAEB7
76CD05FC,17,tronco,1,0,1CAA9DE4
76CD05FC,17,tronco,3,0,CBAB818A
76CD05FC,17,tronco,7,0,1CAA9DE4
76CD05FC,17,tronco,11,0,47B73F79
76CD05FC,17,tronco,14,0,72125C90
2043BE7E,17,tronco,1,0,1CAA9DE4
2043BE7E,17,tronco,3,0,F5D99E99
2043BE7E,17,tronco,7,0,1CAA9DE4
2043BE7E,17,tronco,11,0,9642721E
2043BE7E,17,tronco,14,0,4C2BAEB7
098B0A8C,17,tronco,1,0,1CAA9DE4
098B0A8C,17,tronco,3,0,F5D99E99
098B0A8C,17,tronco,7,0,8A9A9A93
098B0A8C,17,tronco,11,0,41436E70
098B0A8C,17,tronco,14,0,32FAAE67
A1CB7955,17,tronco,1,0,8A9A9A93
A1CB7955,17,tronco,3,0,E9B407A5
A1CB7955,17,tronco,7,0,1CAA9DE4
A1CB7955,17,tronco,11,0,47B73F79
A1CB7955,17,tronco,14,0,72125C90
8803CDA7,17,tronco,1,0,8A9A9A93
8803CDA7,17,tronco,3,0,E9B407A5
8803CDA7,17,tronco,7,0,1CAA9DE4
8803CDA7,17,tronco,11,0,9642721E
8803CDA7,17,tronco,14,0,4C2BAEB7
DBC260A0,17,tronco,1,0,1CAA9DE4
DBC260A0,17,tronco,3,0,1AF12A5C
DBC260A0,17,tronco,7,0,1CAA9DE4
DBC260A0,17,tronco,11,0,41436E70
DBC260A0,17,tronco,14,0,32FAAE67
F20AD452,17,tronco,1,0,1CAA9DE4
F20AD452,17,tronco,3,0,1AF12A5C
F20AD452,17,tronco,7,0,1CAA9DE4
F20AD452,17,tronco,11,0,CF6EEDEE
F20AD452,17,tronco,14,0,595EEA99
9FFD26DC,17,tronco,1,0,1CAA9DE4
9FFD26DC,17,tronco,3,0,E9B407A5
9FFD26DC,17,tronco,7,0,1CAA9DE4
9FFD26DC,17,tronco,11,0,41436E70
9FFD26DC,17,tronco,14,0,32FAAE67
B635922E,17,tronco,1,0,1CAA9DE4
B635922E,17,tronco,3,0,E9B407A5
B635922E,17,tronco,7,0,1CAA9DE4
B635922E,17,tronco,11,0,C99ABCE7
B635922E,17,tronco,14,0,186FF180
8A4121EE,17,tronco,1,0,1CAA9DE4
8A4121EE,17,tronco,3,0,CBAB818A
8A4121EE,17,tronco,7,0,1CAA9DE4
8A4121EE,17,tronco,11,0,84E41252
8A4121EE,17,tronco,14,0,B14171BB
A389951C,17,tronco,1,0,1CAA9DE4
A389951C,17,tronco,3,0,CBAB818A
A389951C,17,tronco,7,0,1CAA9DE4
A389951C,17,tronco,11,0,41436E70
A389951C,17,tronco,14,0,32FAAE67
89C5F580,17,tronco,1,0,1CAA9DE4
89C5F580,17,tronco,3,0,D542546A
89C5F580,17,tronco,7,0,1CAA9DE4
89C5F580,17,tronco,11,0,84E41252
89C5F580,17,tronco,14,0,B14171BB
A00D4172,17,tronco,1,0,1CAA9DE4
A00D4172,17,tronco,3,0,D542546A
A00D4172,17,tronco,7,0,1CAA9DE4
A00D4172,17,tronco,11,0,C99ABCE7
A00D4172,17,tronco,14,0,186FF180
5A514F49,17,tronco,1,0,F9235A84
5A514F49,17,tronco,3,0,F9235A84
5A514F49,17,tronco,7,0,1CAA9DE4
5A514F49,17,tronco,11,0,FC3FDF0E
5A514F49,17,tronco,14,0,186FF180
7399FBBB,17,tronco,1,0,F9235A84
7399FBBB,17,tronco,3,0,F9235A84
7399FBBB,17,tronco,7,0,1CAA9DE4
7399FBBB,17,tronco,11,0,84E41252
7399FBBB,17,tronco,14,0,B14171BB
4443D6D4,17,tronco,1,0,E9B407A5
4443D6D4,17,tronco,3,0,D542546A
4443D6D4,17,tronco,7,0,1CAA9DE4
4443D6D4,17,tronco,11,0,CF6EEDEE
4443D6D4,17,tronco,14,0,595EEA99
6D8B6226,17,tronco,1,0,E9B407A5
6D8B6226,17,tronco,3,0,D542546A
6D8B6226,17,tronco,7,0,1CAA9DE4
6D8B6226,17,tronco,11,0,9642721E
6D8B6226,17,tronco,14,0,4C2BAEB7
47C702BA,17,tronco,1,0,CBAB818A
47C702BA,17,tronco,3,0,CBAB818A
47C702BA,17,tronco,7,0,1CAA9DE4
47C702BA,17,tronco,11,0,47B73F79
47C702BA,17,tronco,14,0,72125C90
6E0FB648,17,tronco,1,0,CBAB818A
6E0FB648,17,tronco,3,0,CBAB818A
6E0FB648,17,tronco,7,0,1CAA9DE4
6E0FB648,17,tronco,11,0,84E41252
6E0FB648,17,tronco,14,0,B14171BB
4C9B4587,17,tronco,1,0,1CAA9DE4
4C9B4587,17,tronco,3,0,FD4F28EE
4C9B4587,17,tronco,7,0,E9B407A5
4C9B4587,17,tronco,11,0,41436E70
4C9B4587,17,tronco,14,0,32FAAE67
6553F175,17,tronco,1,0,1CAA9DE4
6553F175,17,tronco,3,0,FD4F28EE
6553F175,17,tronco,7,0,E9B407A5
6553F175,17,tronco,11,0,C99ABCE7
6553F175,17,tronco,14,0,186FF180
FCFFB1B1,17,tronco,1,0,8A9A9A93
FCFFB1B1,17,tronco,3,0,8A9A9A93
FCFFB1B1,17,tronco,7,0,1CAA9DE4
FCFFB1B1,17,tronco,11,0,41436E70
FCFFB1B1,17,tronco,14,0,32FAAE67
D5370543,17,tronco,1,0,8A9A9A93
D5370543,17,tronco,3,0,8A9A9A93
D5370543,17,tronco,7,0,1CAA9DE4
D5370543,17,tronco,11,0,CF6EEDEE
D5370543,17,tronco,14,0,595EEA99
527B0588,17,tronco,1,0,1CAA9DE4
527B0588,17,tronco,3,0,F9235A84
527B0588,17,tronco,7,0,CBAB818A
527B0588,17,tronco,11,0,84E41252
527B0588,17,tronco,14,0,B14171BB
7BB3B17A,17,tronco,1,0,1CAA9DE4
7BB3B17A,17,tronco,3,0,F9235A84
7BB3B17A,17,tronco,7,0,CBAB818A
7BB3B17A,17,tronco,11,0,41436E70
7BB3B17A,17,tronco,14,0,32FAAE67
637601F3,17,tronco,1,0,F9235A84
637601F3,17,tronco,3,0,F9235A84
637601F3,17,tronco,7,0,1CAA9DE4
637601F3,17,tronco,11,0,84E41252
637601F3,17,tronco,14,0,B14171BB
4ABEB501,17,tronco,1,0,F9235A84
4ABEB501,17,tronco,3,0,F9235A84
4ABEB501,17,tronco,7,0,1CAA9DE4
4ABEB501,17,tronco,11,0,47B73F79
4ABEB501,17,tronco,14,0,72125C90
0FFB28E0,17,tronco,1,0,1CAA9DE4
0FFB28E0,17,tronco,3,0,CBAB818A
0FFB28E0,17,tronco,7,0,CBAB818A
0FFB28E0,17,tronco,11,0,CF6EEDEE
0FFB28E0,17,tronco,14,0,595EEA99
26339C12,17,tronco,1,0,1CAA9DE4
26339C12,17,tronco,3,0,CBAB818A
26339C12,17,tronco,7,0,CBAB818A
26339C12,17,tronco,11,0,C99ABCE7
26339C12,17,tronco,14,0,186FF180
56E6C6E3,17,tronco,1,0,1CAA9DE4
56E6C6E3,17,tronco,3,0,E9B407A5
56E6C6E3,17,tronco,7,0,E8A7749E
56E6C6E3,17,tronco,11,0,C99ABCE7
56E6C6E3,17,tronco,14,0,186FF180
7F2E7211,17,tronco,1,0,1CAA9DE4
7F2E7211,17,tronco,3,0,E9B407A5
7F2E7211,17,tronco,7,0,E8A7749E
7F2E7211,17,tronco,11,0,CF6EEDEE
7F2E7211,17,tronco,14,0,595EEA99
CE41DD15,17,tronco,1,0,E8A7749E
CE41DD15,17,tronco,3,0,16D4E13E
CE41DD15,17,tronco,7,0,1CAA9DE4
CE41DD15,17,tronco,11,0,9642721E
CE41DD15,17,tronco,14,0,4C2BAEB7
E78969E7,17,tronco,1,0,E8A7749E
E78969E7,17,tronco,3,0,16D4E13E
E78969E7,17,tronco,7,0,1CAA9DE4
E78969E7,17,tronco,11,0,41436E70
E78969E7,17,tronco,14,0,32FAAE67
E7AD4032,17,tronco,1,0,1CAA9DE4
E7AD4032,17,tronco,3,0,D542546A
E7AD4032,17,tronco,7,0,D542546A
E7AD4032,17,tronco,11,0,C99ABCE7
E7AD4032,17,tronco,14,0,186FF180
CE65F4C0,17,tronco,1,0,1CAA9DE4
CE65F4C0,17,tronco,3,0,D542546A
CE65F4C0,17,tronco,7,0,D542546A
CE65F4C0,17,tronco,11,0,CF6EEDEE
CE65F4C0,17,tronco,14,0,595EEA99
7B6A3FA6,17,tronco,1,0,1CAA9DE4
7B6A3FA6,17,tronco,3,0,E8A7749E
7B6A3FA6,17,tronco,7,0,E8A7749E
7B6A3FA6,17,tronco,11,0,84E41252
7B6A3FA6,17,tronco,14,0,B14171BB
52A28B54,17,tronco,1,0,1CAA9DE4
52A28B54,17,tronco,3,0,E8A7749E
52A28B54,17,tronco,7,0,E8A7749E
52A28B54,17,tronco,11,0,47B73F79
52A28B54,17,tronco,14,0,72125C90
614FFCF0,17,tronco,1,0,E9B407A5
614FFCF0,17,tronco,3,0,B812419D
614FFCF0,17,tronco,7,0,B812419D
614FFCF0,17,tronco,11,0,41436E70
614FFCF0,17,tronco,14,0,32FAAE67
48874802,17,tronco,1,0,E9B407A5
48874802,17,tronco,3,0,B812419D
48874802,17,tronco,7,0,B812419D
48874802,17,tronco,11,0,84E41252
48874802,17,tronco,14,0,B14171BB
3E5127E3,17,tronco,1,0,1CAA9DE4
3E5127E3,17,tronco,3,0,E9B407A5
3E5127E3,17,tronco,7,0,E9B407A5
3E5127E3,17,tronco,11,0,C99ABCE7
3E5127E3,17,tronco,14,0,186FF180
17999311,17,tronco,1,0,1CAA9DE4
17999311,17,tronco,3,0,E9B407A5
17999311,17,tronco,7,0,E9B407A5
17999311,17,tronco,11,0,41436E70
17999311,17,tronco,14,0,32FAAE67
4FFDF7A2,17,tronco,1,0,E8A7749E
4FFDF7A2,17,tronco,3,0,13E09DFC
4FFDF7A2,17,tronco,7,0,357F1E6C
4FFDF7A2,17,tronco,11,0,9642721E
4FFDF7A2,17,tronco,14,0,4C2BAEB7
66354350,17,tronco,1,0,E8A7749E
66354350,17,tronco,3,0,13E09DFC
66354350,17,tronco,7,0,357F1E6C
66354350,17,tronco,11,0,47B73F79
66354350,17,tronco,14,0,72125C90
E72A308F,17,tronco,1,0,A1D62C9A
E72A308F,17,tronco,3,0,CC86396D
E72A308F,17,tronco,7,0,94734F73
E72A308F,17,tronco,11,0,9642721E
E72A308F,17,tronco,14,0,4C2BAEB7
CEE2847D,17,tronco,1,0,A1D62C9A
CEE2847D,17,tronco,3,0,CC86396D
CEE2847D,17,tronco,7,0,94734F73
CEE2847D,17,tronco,11,0,84E41252
CEE2847D,17,tronco,14,0,B14171BB
FE3101CE,17,tronco,1,0,A1D62C9A
FE3101CE,17,tronco,3,0,A1D62C9A
FE3101CE,17,tronco,7,0,F9235A84
FE3101CE,17,tronco,11,0,9642721E
FE3101CE,17,tronco,14,0,4C2BAEB7
D7F9B53C,17,tronco,1,0,A1D62C9A
D7F9B53C,17,tronco,3,0,A1D62C9A
D7F9B53C,17,tronco,7,0,F9235A84
D7F9B53C,17,tronco,11,0,41436E70
D7F9B53C,17,tronco,14,0,32FAAE67
2E0E6A37,17,tronco,1,0,A1D62C9A
2E0E6A37,17,tronco,3,0,16D4E13E
2E0E6A37,17,tronco,7,0,16D4E13E
2E0E6A37,17,tronco,11,0,84E41252
2E0E6A37,17,tronco,14,0,B14171BB
07C6DEC5,17,tronco,1,0,A1D62C9A
07C6DEC5,17,tronco,3,0,16D4E13E
07C6DEC5,17,tronco,7,0,16D4E13E
07C6DEC5,17,tronco,11,0,41436E70
07C6DEC5,17,tronco,14,0,32FAAE67
2726BB0C,17,tronco,1,0,CC86396D
2726BB0C,17,tronco,3,0,CC86396D
2726BB0C,17,tronco,7,0,F9235A84
2726BB0C,17,tronco,11,0,47B73F79
2726BB0C,17,tronco,14,0,72125C90
0EEE0FFE,17,tronco,1,0,CC86396D
0EEE0FFE,17,tronco,3,0,CC86396D
0EEE0FFE,17,tronco,7,0,F9235A84
0EEE0FFE,17,tronco,11,0,C99ABCE7
0EEE0FFE,17,tronco,14,0,186FF180
B5121F28,17,tronco,1,0,94734F73
B5121F28,17,tronco,3,0,94734F73
B5121F28,17,tronco,7,0,16D4E13E
B5121F28,17,tronco,11,0,C99ABCE7
B5121F28,17,tronco,14,0,186FF180
9CDAABDA,17,tronco,1,0,94734F73
9CDAABDA,17,tronco,3,0,94734F73
9CDAABDA,17,tronco,7,0,16D4E13E
9CDAABDA,17,tronco,11,0,CF6EEDEE
9CDAABDA,17,tronco,14,0,595EEA99
D51C520D,17,tronco,1,0,2097421C
D51C520D,17,tronco,3,0,2801F46B
D51C520D,17,tronco,7,0,2801F46B
D51C520D,17,tronco,11,0,9642721E
D51C520D,17,tronco,14,0,4C2BAEB7
FCD4E6FF,17,tronco,1,0,2097421C
FCD4E6FF,17,tronco,3,0,2801F46B
FCD4E6FF,17,tronco,7,0,2801F46B
FCD4E6FF,17,tronco,11,0,CF6EEDEE
FCD4E6FF,17,tronco,14,0,595EEA99
8292E5A6,17,tronco,1,0,2097421C
8292E5A6,17,tronco,3,0,2801F46B
8292E5A6,17,tronco,7,0,2801F46B
8292E5A6,17,tronco,11,0,CF6EEDEE
8292E5A6,17,tronco,14,0,595EEA99
AB5A5154,17,tronco,1,0,2097421C
AB5A5154,17,tronco,3,0,2801F46B
AB5A5154,17,tronco,7,0,2801F46B
AB5A5154,17,tronco,11,0,47B73F79
AB5A5154,17,tronco,14,0,72125C90
250CA8FB,17,tronco,1,0,2097421C
250CA8FB,17,tronco,3,0,90BE2221
250CA8FB,17,tronco,7,0,90BE2221
250CA8FB,17,tronco,11,0,47B73F79
250CA8FB,17,tronco,14,0,72125C90
0CC41C09,17,tronco,1,0,2097421C
0CC41C09,17,tronco,3,0,90BE2221
0CC41C09,17,tronco,7,0,90BE2221
0CC41C09,17,tronco,11,0,84E41252
0CC41C09,17,tronco,14,0,B14171BB
ACAE2511,17,tronco,1,0,2097421C
ACAE2511,17,tronco,3,0,2097421C
ACAE2511,17,tronco,7,0,2801F46B
ACAE2511,17,tronco,11,0,CF6EEDEE
ACAE2511,17,tronco,14,0,595EEA99
856691E3,17,tronco,1,0,2097421C
856691E3,17,tronco,3,0,2097421C
856691E3,17,tronco,7,0,2801F46B
856691E3,17,tronco,11,0,9642721E
856691E3,17,tronco,14,0,4C2BAEB7
87247DAA,17,tronco,1,0,2097421C
87247DAA,17,tronco,3,0,2097421C
87247DAA,17,tronco,7,0,90BE2221
87247DAA,17,tronco,11,0,84E41252
87247DAA,17,tronco,14,0,B14171BB
AEECC958,17,tronco,1,0,2097421C
AEECC958,17,tronco,3,0,2097421C
AEECC958,17,tronco,7,0,90BE2221
AEECC958,17,tronco,11,0,C99ABCE7
AEECC958,17,tronco,14,0,186FF180
9615062A,17,tronco,1,0,2801F46B
9615062A,17,tronco,3,0,2801F46B
9615062A,17,tronco,7,0,2801F46B
9615062A,17,tronco,11,0,CF6EEDEE
9615062A,17,tronco,14,0,595EEA99
BFDDB2D8,17,tronco,1,0,2801F46B
BFDDB2D8,17,tronco,3,0,2801F46B
BFDDB2D8,17,tronco,7,0,2801F46B
BFDDB2D8,17,tronco,11,0,CF6EEDEE
BFDDB2D8,17,tronco,14,0,595EEA99
E348B8AE,17,tronco,1,0,2801F46B
E348B8AE,17,tronco,3,0,90BE2221
E348B8AE,17,tronco,7,0,90BE2221
E348B8AE,17,tronco,11,0,C99ABCE7
E348B8AE,17,tronco,14,0,186FF180
CA800C5C,17,tronco,1,0,2801F46B
CA800C5C,17,tronco,3,0,90BE2221
CA800C5C,17,tronco,7,0,90BE2221
CA800C5C,17,tronco,11,0,CF6EEDEE
CA800C5C,17,tronco,14,0,595EEA99
052339F4,17,tronco,1,0,1CAA9DE4
052339F4,17,tronco,3,0,F9235A84
052339F4,17,tronco,7,0,E9B407A5
052339F4,17,tronco,11,0,CF6EEDEE
052339F4,17,tronco,14,0,595EEA99
2CEB8D06,17,tronco,1,0,1CAA9DE4
2CEB8D06,17,tronco,3,0,F9235A84
2CEB8D06,17,tronco,7,0,E9B407A5
2CEB8D06,17,tronco,11,0,47B73F79
2CEB8D06,17,tronco,14,0,72125C90
6C2178E2,17,tronco,1,0,A1D62C9A
6C2178E2,17,tronco,3,0,CC86396D
6C2178E2,17,tronco,7,0,A1D62C9A
6C2178E2,17,tronco,11,0,47B73F79
6C2178E2,17,tronco,14,0,72125C90
45E9CC10,17,tronco,1,0,A1D62C9A
45E9CC10,17,tronco,3,0,CC86396D
45E9CC10,17,tronco,7,0,A1D62C9A
45E9CC10,17,tronco,11,0,C99ABCE7
45E9CC10,17,tronco,14,0,186FF180
D6988663,17,tronco,1,0,2801F46B
D6988663,17,tronco,3,0,2801F46B
D6988663,17,tronco,7,0,90BE2221
D6988663,17,tronco,11,0,84E41252
D6988663,17,tronco,14,0,B14171BB
FF503291,17,tronco,1,0,2801F46B
FF503291,17,tronco,3,0,2801F46B
FF503291,17,tronco,7,0,90BE2221
FF503291,17,tronco,11,0,CF6EEDEE
FF503291,17,tronco,14,0,595EEA99
B9826D7F,17,tronco,1,0,E9B407A5
B9826D7F,17,tronco,3,0,D542546A
B9826D7F,17,tronco,7,0,1CAA9DE4
