# Las casillas de stat de cada tablero de habilidades (NOTAS O-244): tramo, casilla,
# stat y cuanto suma. Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,stat,valor
8BA3D7FA,27,tronco,6,Control,3
8BA3D7FA,27,tronco,7,Agilidad,3
8BA3D7FA,27,rama1,10,Potencia,5
8BA3D7FA,27,rama1,11,Agilidad,5
8BA3D7FA,27,rama2,18,Control,7
8BA3D7FA,27,rama2,19,Agilidad,7
8BA3D7FA,27,rama2,22,Potencia,10
8BA3D7FA,27,rama2,23,Agilidad,10
EB645E1F,27,tronco,6,Potencia,3
EB645E1F,27,tronco,7,Control,3
EB645E1F,27,rama1,10,Potencia,5
EB645E1F,27,rama1,11,Tecnica,5
EB645E1F,27,rama2,18,Potencia,7
EB645E1F,27,rama2,19,Control,7
EB645E1F,27,rama2,22,Potencia,10
EB645E1F,27,rama2,23,Tecnica,10
9C636E89,27,tronco,6,Potencia,3
9C636E89,27,tronco,7,Control,3
9C636E89,27,rama1,10,Potencia,5
9C636E89,27,rama1,11,Tecnica,5
9C636E89,27,rama2,18,Potencia,7
9C636E89,27,rama2,19,Control,7
9C636E89,27,rama2,22,Potencia,10
9C636E89,27,rama2,23,Tecnica,10
BFB7CE55,27,tronco,6,Potencia,3
BFB7CE55,27,tronco,7,Control,3
BFB7CE55,27,rama1,10,Potencia,5
BFB7CE55,27,rama1,11,Tecnica,5
BFB7CE55,27,rama2,18,Potencia,7
BFB7CE55,27,rama2,19,Control,7
BFB7CE55,27,rama2,22,Potencia,10
BFB7CE55,27,rama2,23,Tecnica,10
C8B0FEC3,27,tronco,6,Potencia,3
C8B0FEC3,27,tronco,7,Control,3
C8B0FEC3,27,rama1,10,Potencia,5
C8B0FEC3,27,rama1,11,Tecnica,5
C8B0FEC3,27,rama2,18,Potencia,7
C8B0FEC3,27,rama2,19,Control,7
C8B0FEC3,27,rama2,22,Potencia,10
C8B0FEC3,27,rama2,23,Tecnica,10
51B9AF79,27,tronco,6,Potencia,3
51B9AF79,27,tronco,7,Inteligencia,3
51B9AF79,27,rama1,10,Control,5
51B9AF79,27,rama1,11,Presion,5
51B9AF79,27,rama2,18,Potencia,7
51B9AF79,27,rama2,19,Fisico,7
51B9AF79,27,rama2,22,Potencia,10
51B9AF79,27,rama2,23,Inteligencia,10
26BE9FEF,27,tronco,6,Control,3
26BE9FEF,27,tronco,7,Agilidad,3
26BE9FEF,27,rama1,10,Potencia,5
26BE9FEF,27,rama1,11,Agilidad,5
26BE9FEF,27,rama2,18,Control,7
26BE9FEF,27,rama2,19,Agilidad,7
26BE9FEF,27,rama2,22,Potencia,10
26BE9FEF,27,rama2,23,Agilidad,10
B8DA0A4C,27,tronco,6,Tecnica,3
B8DA0A4C,27,tronco,7,Inteligencia,3
B8DA0A4C,27,rama1,10,Presion,5
B8DA0A4C,27,rama1,11,Fisico,5
B8DA0A4C,27,rama2,18,Tecnica,7
B8DA0A4C,27,rama2,19,Inteligencia,7
B8DA0A4C,27,rama2,22,Control,10
B8DA0A4C,27,rama2,23,Presion,10
CFDD3ADA,27,tronco,6,Tecnica,3
CFDD3ADA,27,tronco,7,Agilidad,3
CFDD3ADA,27,rama1,10,Tecnica,5
CFDD3ADA,27,rama1,11,Fisico,5
CFDD3ADA,27,rama2,18,Tecnica,7
CFDD3ADA,27,rama2,19,Agilidad,7
CFDD3ADA,27,rama2,22,Control,10
CFDD3ADA,27,rama2,23,Agilidad,10
56D46B60,27,tronco,6,Presion,3
56D46B60,27,tronco,7,Agilidad,3
56D46B60,27,rama1,10,Fisico,5
56D46B60,27,rama1,11,Agilidad,5
56D46B60,27,rama2,18,Inteligencia,7
56D46B60,27,rama2,19,Agilidad,7
56D46B60,27,rama2,22,Fisico,10
56D46B60,27,rama2,23,Agilidad,10
21D35BF6,27,tronco,6,Potencia,3
21D35BF6,27,tronco,7,Control,3
21D35BF6,27,rama1,10,Potencia,5
21D35BF6,27,rama1,11,Tecnica,5
21D35BF6,27,rama2,18,Potencia,7
21D35BF6,27,rama2,19,Control,7
21D35BF6,27,rama2,22,Potencia,10
21D35BF6,27,rama2,23,Tecnica,10
B16C4667,27,tronco,6,Potencia,3
B16C4667,27,tronco,7,Inteligencia,3
B16C4667,27,rama1,10,Control,5
B16C4667,27,rama1,11,Presion,5
B16C4667,27,rama2,18,Potencia,7
B16C4667,27,rama2,19,Fisico,7
B16C4667,27,rama2,22,Potencia,10
B16C4667,27,rama2,23,Inteligencia,10
C66B76F1,27,tronco,6,Control,3
C66B76F1,27,tronco,7,Agilidad,3
C66B76F1,27,rama1,10,Potencia,5
C66B76F1,27,rama1,11,Agilidad,5
C66B76F1,27,rama2,18,Control,7
C66B76F1,27,rama2,19,Agilidad,7
C66B76F1,27,rama2,22,Potencia,10
C66B76F1,27,rama2,23,Agilidad,10
A6ACFF14,27,tronco,6,Potencia,3
A6ACFF14,27,tronco,7,Control,3
A6ACFF14,27,rama1,10,Potencia,5
A6ACFF14,27,rama1,11,Tecnica,5
A6ACFF14,27,rama2,18,Potencia,7
A6ACFF14,27,rama2,19,Control,7
A6ACFF14,27,rama2,22,Potencia,10
A6ACFF14,27,rama2,23,Tecnica,10
D1ABCF82,27,tronco,6,Potencia,3
D1ABCF82,27,tronco,7,Control,3
D1ABCF82,27,rama1,10,Potencia,5
D1ABCF82,27,rama1,11,Tecnica,5
D1ABCF82,27,rama2,18,Potencia,7
D1ABCF82,27,rama2,19,Control,7
D1ABCF82,27,rama2,22,Potencia,10
D1ABCF82,27,rama2,23,Tecnica,10
48A29E38,27,tronco,6,Potencia,3
48A29E38,27,tronco,7,Inteligencia,3
48A29E38,27,rama1,10,Control,5
48A29E38,27,rama1,11,Presion,5
48A29E38,27,rama2,18,Potencia,7
48A29E38,27,rama2,19,Fisico,7
48A29E38,27,rama2,22,Potencia,10
48A29E38,27,rama2,23,Inteligencia,10
CDC5097B,17,tronco,5,Potencia,3
CDC5097B,17,tronco,6,Control,3
CDC5097B,17,tronco,9,Control,5
CDC5097B,17,tronco,13,Potencia,7
CDC5097B,17,tronco,15,Potencia,10
E40DBD89,17,tronco,5,Potencia,3
E40DBD89,17,tronco,6,Control,3
E40DBD89,17,tronco,9,Control,5
E40DBD89,17,tronco,13,Potencia,7
E40DBD89,17,tronco,15,Potencia,10
5F05B10E,17,tronco,5,Potencia,3
5F05B10E,17,tronco,6,Control,3
5F05B10E,17,tronco,9,Control,5
5F05B10E,17,tronco,13,Potencia,7
5F05B10E,17,tronco,15,Potencia,10
76CD05FC,17,tronco,5,Potencia,3
76CD05FC,17,tronco,6,Control,3
76CD05FC,17,tronco,9,Control,5
76CD05FC,17,tronco,13,Potencia,7
76CD05FC,17,tronco,15,Potencia,10
2043BE7E,17,tronco,5,Potencia,3
2043BE7E,17,tronco,6,Control,3
2043BE7E,17,tronco,9,Control,5
2043BE7E,17,tronco,13,Potencia,7
2043BE7E,17,tronco,15,Potencia,10
098B0A8C,17,tronco,5,Potencia,3
098B0A8C,17,tronco,6,Control,3
098B0A8C,17,tronco,9,Control,5
098B0A8C,17,tronco,13,Potencia,7
098B0A8C,17,tronco,15,Potencia,10
A1CB7955,17,tronco,5,Potencia,3
A1CB7955,17,tronco,6,Control,3
A1CB7955,17,tronco,9,Control,5
A1CB7955,17,tronco,13,Potencia,7
A1CB7955,17,tronco,15,Potencia,10
8803CDA7,17,tronco,5,Potencia,3
8803CDA7,17,tronco,6,Control,3
8803CDA7,17,tronco,9,Control,5
8803CDA7,17,tronco,13,Potencia,7
8803CDA7,17,tronco,15,Potencia,10
DBC260A0,17,tronco,5,Potencia,3
DBC260A0,17,tronco,6,Control,3
DBC260A0,17,tronco,9,Control,5
DBC260A0,17,tronco,13,Potencia,7
DBC260A0,17,tronco,15,Potencia,10
F20AD452,17,tronco,5,Potencia,3
F20AD452,17,tronco,6,Control,3
F20AD452,17,tronco,9,Control,5
F20AD452,17,tronco,13,Potencia,7
F20AD452,17,tronco,15,Potencia,10
9FFD26DC,17,tronco,5,Potencia,3
9FFD26DC,17,tronco,6,Control,3
9FFD26DC,17,tronco,9,Control,5
9FFD26DC,17,tronco,13,Potencia,7
9FFD26DC,17,tronco,15,Potencia,10
B635922E,17,tronco,5,Potencia,3
B635922E,17,tronco,6,Control,3
B635922E,17,tronco,9,Control,5
B635922E,17,tronco,13,Potencia,7
B635922E,17,tronco,15,Potencia,10
8A4121EE,17,tronco,5,Potencia,3
8A4121EE,17,tronco,6,Control,3
8A4121EE,17,tronco,9,Control,5
8A4121EE,17,tronco,13,Potencia,7
8A4121EE,17,tronco,15,Potencia,10
A389951C,17,tronco,5,Potencia,3
A389951C,17,tronco,6,Control,3
A389951C,17,tronco,9,Control,5
A389951C,17,tronco,13,Potencia,7
A389951C,17,tronco,15,Potencia,10
89C5F580,17,tronco,5,Potencia,3
89C5F580,17,tronco,6,Control,3
89C5F580,17,tronco,9,Control,5
89C5F580,17,tronco,13,Potencia,7
89C5F580,17,tronco,15,Potencia,10
A00D4172,17,tronco,5,Potencia,3
A00D4172,17,tronco,6,Control,3
A00D4172,17,tronco,9,Control,5
A00D4172,17,tronco,13,Potencia,7
A00D4172,17,tronco,15,Potencia,10
5A514F49,17,tronco,5,Potencia,3
5A514F49,17,tronco,6,Control,3
5A514F49,17,tronco,9,Control,5
5A514F49,17,tronco,13,Potencia,7
5A514F49,17,tronco,15,Potencia,10
7399FBBB,17,tronco,5,Potencia,3
7399FBBB,17,tronco,6,Control,3
7399FBBB,17,tronco,9,Control,5
7399FBBB,17,tronco,13,Potencia,7
7399FBBB,17,tronco,15,Potencia,10
4443D6D4,17,tronco,5,Potencia,3
4443D6D4,17,tronco,6,Control,3
4443D6D4,17,tronco,9,Control,5
4443D6D4,17,tronco,13,Potencia,7
4443D6D4,17,tronco,15,Potencia,10
6D8B6226,17,tronco,5,Potencia,3
6D8B6226,17,tronco,6,Control,3
6D8B6226,17,tronco,9,Control,5
6D8B6226,17,tronco,13,Potencia,7
6D8B6226,17,tronco,15,Potencia,10
47C702BA,17,tronco,5,Potencia,3
47C702BA,17,tronco,6,Control,3
47C702BA,17,tronco,9,Control,5
47C702BA,17,tronco,13,Potencia,7
47C702BA,17,tronco,15,Potencia,10
6E0FB648,17,tronco,5,Potencia,3
6E0FB648,17,tronco,6,Control,3
6E0FB648,17,tronco,9,Control,5
6E0FB648,17,tronco,13,Potencia,7
6E0FB648,17,tronco,15,Potencia,10
4C9B4587,17,tronco,5,Potencia,3
4C9B4587,17,tronco,6,Control,3
4C9B4587,17,tronco,9,Control,5
4C9B4587,17,tronco,13,Potencia,7
4C9B4587,17,tronco,15,Potencia,10
6553F175,17,tronco,5,Potencia,3
6553F175,17,tronco,6,Control,3
6553F175,17,tronco,9,Control,5
6553F175,17,tronco,13,Potencia,7
6553F175,17,tronco,15,Potencia,10
FCFFB1B1,17,tronco,5,Potencia,3
FCFFB1B1,17,tronco,6,Control,3
FCFFB1B1,17,tronco,9,Control,5
FCFFB1B1,17,tronco,13,Potencia,7
FCFFB1B1,17,tronco,15,Potencia,10
D5370543,17,tronco,5,Potencia,3
D5370543,17,tronco,6,Control,3
D5370543,17,tronco,9,Control,5
D5370543,17,tronco,13,Potencia,7
D5370543,17,tronco,15,Potencia,10
527B0588,17,tronco,5,Potencia,3
527B0588,17,tronco,6,Control,3
527B0588,17,tronco,9,Control,5
527B0588,17,tronco,13,Potencia,7
527B0588,17,tronco,15,Potencia,10
7BB3B17A,17,tronco,5,Potencia,3
7BB3B17A,17,tronco,6,Control,3
7BB3B17A,17,tronco,9,Control,5
7BB3B17A,17,tronco,13,Potencia,7
7BB3B17A,17,tronco,15,Potencia,10
637601F3,17,tronco,5,Potencia,3
637601F3,17,tronco,6,Control,3
637601F3,17,tronco,9,Control,5
637601F3,17,tronco,13,Potencia,7
637601F3,17,tronco,15,Potencia,10
4ABEB501,17,tronco,5,Potencia,3
4ABEB501,17,tronco,6,Control,3
4ABEB501,17,tronco,9,Control,5
4ABEB501,17,tronco,13,Potencia,7
4ABEB501,17,tronco,15,Potencia,10
0FFB28E0,17,tronco,5,Potencia,3
0FFB28E0,17,tronco,6,Control,3
0FFB28E0,17,tronco,9,Control,5
0FFB28E0,17,tronco,13,Potencia,7
0FFB28E0,17,tronco,15,Potencia,10
26339C12,17,tronco,5,Potencia,3
26339C12,17,tronco,6,Control,3
26339C12,17,tronco,9,Control,5
26339C12,17,tronco,13,Potencia,7
26339C12,17,tronco,15,Potencia,10
56E6C6E3,17,tronco,5,Tecnica,3
56E6C6E3,17,tronco,6,Inteligencia,3
56E6C6E3,17,tronco,9,Control,5
56E6C6E3,17,tronco,13,Potencia,7
56E6C6E3,17,tronco,15,Potencia,10
7F2E7211,17,tronco,5,Tecnica,3
7F2E7211,17,tronco,6,Inteligencia,3
7F2E7211,17,tronco,9,Control,5
7F2E7211,17,tronco,13,Potencia,7
7F2E7211,17,tronco,15,Potencia,10
CE41DD15,17,tronco,5,Tecnica,3
CE41DD15,17,tronco,6,Tecnica,3
CE41DD15,17,tronco,9,Inteligencia,3
CE41DD15,17,tronco,13,Potencia,7
CE41DD15,17,tronco,15,Control,3
E78969E7,17,tronco,5,Tecnica,3
E78969E7,17,tronco,6,Tecnica,3
E78969E7,17,tronco,9,Inteligencia,3
E78969E7,17,tronco,13,Potencia,7
E78969E7,17,tronco,15,Control,3
E7AD4032,17,tronco,5,Potencia,3
E7AD4032,17,tronco,6,Control,3
E7AD4032,17,tronco,9,Tecnica,3
E7AD4032,17,tronco,13,Potencia,7
E7AD4032,17,tronco,15,Tecnica,3
CE65F4C0,17,tronco,5,Potencia,3
CE65F4C0,17,tronco,6,Control,3
CE65F4C0,17,tronco,9,Tecnica,3
CE65F4C0,17,tronco,13,Potencia,7
CE65F4C0,17,tronco,15,Tecnica,3
7B6A3FA6,17,tronco,5,Potencia,3
7B6A3FA6,17,tronco,6,Control,3
7B6A3FA6,17,tronco,9,Inteligencia,3
7B6A3FA6,17,tronco,13,Potencia,7
7B6A3FA6,17,tronco,15,Control,3
52A28B54,17,tronco,5,Potencia,3
52A28B54,17,tronco,6,Control,3
52A28B54,17,tronco,9,Inteligencia,3
52A28B54,17,tronco,13,Potencia,7
52A28B54,17,tronco,15,Control,3
614FFCF0,17,tronco,5,Tecnica,3
614FFCF0,17,tronco,6,Tecnica,3
614FFCF0,17,tronco,9,Control,5
614FFCF0,17,tronco,13,Potencia,7
614FFCF0,17,tronco,15,Tecnica,3
48874802,17,tronco,5,Tecnica,3
48874802,17,tronco,6,Tecnica,3
48874802,17,tronco,9,Control,5
48874802,17,tronco,13,Potencia,7
48874802,17,tronco,15,Tecnica,3
3E5127E3,17,tronco,5,Control,3
3E5127E3,17,tronco,6,Control,3
3E5127E3,17,tronco,9,Tecnica,3
3E5127E3,17,tronco,13,Potencia,7
3E5127E3,17,tronco,15,Potencia,10
17999311,17,tronco,5,Control,3
17999311,17,tronco,6,Control,3
17999311,17,tronco,9,Tecnica,3
17999311,17,tronco,13,Potencia,7
17999311,17,tronco,15,Potencia,10
4FFDF7A2,17,tronco,5,Inteligencia,3
4FFDF7A2,17,tronco,6,Control,3
4FFDF7A2,17,tronco,9,Tecnica,3
4FFDF7A2,17,tronco,13,Potencia,7
4FFDF7A2,17,tronco,15,Tecnica,3
66354350,17,tronco,5,Inteligencia,3
66354350,17,tronco,6,Control,3
66354350,17,tronco,9,Tecnica,3
66354350,17,tronco,13,Potencia,7
66354350,17,tronco,15,Tecnica,3
E72A308F,17,tronco,5,Fisico,3
E72A308F,17,tronco,6,Fisico,3
E72A308F,17,tronco,9,Inteligencia,3
E72A308F,17,tronco,13,Inteligencia,3
E72A308F,17,tronco,15,Tecnica,3
CEE2847D,17,tronco,5,Fisico,3
CEE2847D,17,tronco,6,Fisico,3
CEE2847D,17,tronco,9,Inteligencia,3
CEE2847D,17,tronco,13,Inteligencia,3
CEE2847D,17,tronco,15,Tecnica,3
FE3101CE,17,tronco,5,Control,3
FE3101CE,17,tronco,6,Control,3
FE3101CE,17,tronco,9,Tecnica,3
FE3101CE,17,tronco,13,Control,3
FE3101CE,17,tronco,15,Inteligencia,3
D7F9B53C,17,tronco,5,Control,3
D7F9B53C,17,tronco,6,Control,3
D7F9B53C,17,tronco,9,Tecnica,3
D7F9B53C,17,tronco,13,Control,3
D7F9B53C,17,tronco,15,Inteligencia,3
2E0E6A37,17,tronco,5,Presion,3
2E0E6A37,17,tronco,6,Presion,3
2E0E6A37,17,tronco,9,Tecnica,3
2E0E6A37,17,tronco,13,Tecnica,3
2E0E6A37,17,tronco,15,Presion,3
07C6DEC5,17,tronco,5,Presion,3
07C6DEC5,17,tronco,6,Presion,3
07C6DEC5,17,tronco,9,Tecnica,3
07C6DEC5,17,tronco,13,Tecnica,3
07C6DEC5,17,tronco,15,Presion,3
2726BB0C,17,tronco,5,Control,3
2726BB0C,17,tronco,6,Control,3
2726BB0C,17,tronco,9,Inteligencia,3
2726BB0C,17,tronco,13,Tecnica,3
2726BB0C,17,tronco,15,Control,3
0EEE0FFE,17,tronco,5,Control,3
0EEE0FFE,17,tronco,6,Control,3
0EEE0FFE,17,tronco,9,Inteligencia,3
0EEE0FFE,17,tronco,13,Tecnica,3
0EEE0FFE,17,tronco,15,Control,3
B5121F28,17,tronco,5,Inteligencia,3
B5121F28,17,tronco,6,Fisico,3
B5121F28,17,tronco,9,Inteligencia,3
B5121F28,17,tronco,13,Tecnica,3
B5121F28,17,tronco,15,Inteligencia,3
9CDAABDA,17,tronco,5,Inteligencia,3
9CDAABDA,17,tronco,6,Fisico,3
9CDAABDA,17,tronco,9,Inteligencia,3
9CDAABDA,17,tronco,13,Inteligencia,3
9CDAABDA,17,tronco,15,Inteligencia,3
D51C520D,17,tronco,5,Agilidad,3
D51C520D,17,tronco,6,Fisico,3
D51C520D,17,tronco,9,Presion,3
D51C520D,17,tronco,13,Presion,3
D51C520D,17,tronco,15,Agilidad,3
FCD4E6FF,17,tronco,5,Agilidad,3
FCD4E6FF,17,tronco,6,Fisico,3
FCD4E6FF,17,tronco,9,Presion,3
FCD4E6FF,17,tronco,13,Presion,3
FCD4E6FF,17,tronco,15,Agilidad,3
8292E5A6,17,tronco,5,Agilidad,3
8292E5A6,17,tronco,6,Presion,3
8292E5A6,17,tronco,9,Fisico,3
8292E5A6,17,tronco,13,Fisico,3
8292E5A6,17,tronco,15,Agilidad,3
AB5A5154,17,tronco,5,Agilidad,3
AB5A5154,17,tronco,6,Presion,3
AB5A5154,17,tronco,9,Fisico,3
AB5A5154,17,tronco,13,Fisico,3
AB5A5154,17,tronco,15,Agilidad,3
250CA8FB,17,tronco,5,Presion,3
250CA8FB,17,tronco,6,Fisico,3
250CA8FB,17,tronco,9,Agilidad,3
250CA8FB,17,tronco,13,Presion,3
250CA8FB,17,tronco,15,Fisico,3
0CC41C09,17,tronco,5,Presion,3
0CC41C09,17,tronco,6,Fisico,3
0CC41C09,17,tronco,9,Agilidad,3
0CC41C09,17,tronco,13,Presion,3
0CC41C09,17,tronco,15,Fisico,3
ACAE2511,17,tronco,5,Fisico,3
ACAE2511,17,tronco,6,Agilidad,3
ACAE2511,17,tronco,9,Presion,3
ACAE2511,17,tronco,13,Fisico,3
ACAE2511,17,tronco,15,Presion,3
856691E3,17,tronco,5,Fisico,3
856691E3,17,tronco,6,Agilidad,3
856691E3,17,tronco,9,Presion,3
856691E3,17,tronco,13,Fisico,3
856691E3,17,tronco,15,Presion,3
87247DAA,17,tronco,5,Agilidad,3
87247DAA,17,tronco,6,Presion,3
87247DAA,17,tronco,9,Fisico,3
87247DAA,17,tronco,13,Agilidad,3
87247DAA,17,tronco,15,Fisico,3
AEECC958,17,tronco,5,Agilidad,3
AEECC958,17,tronco,6,Presion,3
AEECC958,17,tronco,9,Fisico,3
AEECC958,17,tronco,13,Agilidad,3
AEECC958,17,tronco,15,Fisico,3
9615062A,17,tronco,5,Presion,3
9615062A,17,tronco,6,Fisico,3
9615062A,17,tronco,9,Agilidad,3
9615062A,17,tronco,13,Presion,3
9615062A,17,tronco,15,Fisico,3
BFDDB2D8,17,tronco,5,Presion,3
BFDDB2D8,17,tronco,6,Fisico,3
BFDDB2D8,17,tronco,9,Agilidad,3
BFDDB2D8,17,tronco,13,Presion,3
BFDDB2D8,17,tronco,15,Fisico,3
E348B8AE,17,tronco,5,Agilidad,3
E348B8AE,17,tronco,6,Presion,3
E348B8AE,17,tronco,9,Fisico,3
E348B8AE,17,tronco,13,Agilidad,3
E348B8AE,17,tronco,15,Presion,3
CA800C5C,17,tronco,5,Agilidad,3
CA800C5C,17,tronco,6,Presion,3
CA800C5C,17,tronco,9,Fisico,3
CA800C5C,17,tronco,13,Agilidad,3
CA800C5C,17,tronco,15,Presion,3
052339F4,17,tronco,5,Potencia,3
052339F4,17,tronco,6,Control,3
052339F4,17,tronco,9,Control,5
052339F4,17,tronco,13,Potencia,7
052339F4,17,tronco,15,Control,3
2CEB8D06,17,tronco,5,Potencia,3
2CEB8D06,17,tronco,6,Control,3
2CEB8D06,17,tronco,9,Control,5
2CEB8D06,17,tronco,13,Potencia,7
2CEB8D06,17,tronco,15,Control,3
6C2178E2,17,tronco,5,Tecnica,3
6C2178E2,17,tronco,6,Control,3
6C2178E2,17,tronco,9,Control,5
6C2178E2,17,tronco,13,Tecnica,3
6C2178E2,17,tronco,15,Potencia,10
45E9CC10,17,tronco,5,Tecnica,3
45E9CC10,17,tronco,6,Control,3
45E9CC10,17,tronco,9,Control,5
45E9CC10,17,tronco,13,Tecnica,3
45E9CC10,17,tronco,15,Potencia,10
D6988663,17,tronco,5,Presion,3
D6988663,17,tronco,6,Fisico,3
D6988663,17,tronco,9,Agilidad,3
D6988663,17,tronco,13,Presion,3
D6988663,17,tronco,15,Fisico,3
FF503291,17,tronco,5,Presion,3
FF503291,17,tronco,6,Fisico,3
FF503291,17,tronco,9,Agilidad,3
FF503291,17,tronco,13,Presion,3
FF503291,17,tronco,15,Fisico,3
B9826D7F,17,tronco,5,Potencia,3
B9826D7F,17,tronco,6,Control,3
B9826D7F,17,tronco,9,Control,5
B9826D7F,17,tronco,13,Potencia,7
B9826D7F,17,tronco,15,Potencia,10
904AD98D,17,tronco,5,Potencia,3
904AD98D,17,tronco,6,Control,3
904AD98D,17,tronco,9,Control,5
904AD98D,17,tronco,13,Potencia,7
904AD98D,17,tronco,15,Potencia,10
EBD8D416,17,tronco,5,Potencia,3
EBD8D416,17,tronco,6,Control,3
EBD8D416,17,tronco,9,Control,5
EBD8D416,17,tronco,13,Potencia,7
EBD8D416,17,tronco,15,Potencia,10
C21060E4,17,tronco,5,Potencia,3
C21060E4,17,tronco,6,Control,3
C21060E4,17,tronco,9,Control,5
C21060E4,17,tronco,13,Potencia,7
C21060E4,17,tronco,15,Potencia,10
5EF336A5,17,tronco,5,Potencia,3
5EF336A5,17,tronco,6,Control,3
5EF336A5,17,tronco,9,Control,5
5EF336A5,17,tronco,13,Potencia,7
5EF336A5,17,tronco,15,Potencia,10
773B8257,17,tronco,5,Potencia,3
773B8257,17,tronco,6,Control,3
773B8257,17,tronco,9,Control,5
773B8257,17,tronco,13,Potencia,7
773B8257,17,tronco,15,Potencia,10
5D77E2CB,17,tronco,5,Potencia,3
5D77E2CB,17,tronco,6,Control,3
5D77E2CB,17,tronco,9,Control,5
5D77E2CB,17,tronco,13,Potencia,7
5D77E2CB,17,tronco,15,Potencia,10
74BF5639,17,tronco,5,Potencia,3
74BF5639,17,tronco,6,Control,3
74BF5639,17,tronco,9,Control,5
74BF5639,17,tronco,13,Potencia,7
74BF5639,17,tronco,15,Potencia,10
88FE113E,17,tronco,5,Potencia,3
88FE113E,17,tronco,6,Control,3
88FE113E,17,tronco,9,Control,5
88FE113E,17,tronco,13,Potencia,7
88FE113E,17,tronco,15,Potencia,10
A136A5CC,17,tronco,5,Potencia,3
A136A5CC,17,tronco,6,Control,3
A136A5CC,17,tronco,9,Control,5
A136A5CC,17,tronco,13,Potencia,7
A136A5CC,17,tronco,15,Potencia,10
58FEC040,17,tronco,5,Potencia,3
58FEC040,17,tronco,6,Control,3
58FEC040,17,tronco,9,Control,5
58FEC040,17,tronco,13,Potencia,7
58FEC040,17,tronco,15,Potencia,10
713674B2,17,tronco,5,Potencia,3
713674B2,17,tronco,6,Control,3
713674B2,17,tronco,9,Control,5
713674B2,17,tronco,13,Potencia,7
713674B2,17,tronco,15,Potencia,10
D7FDE72C,17,tronco,5,Potencia,3
D7FDE72C,17,tronco,6,Control,3
D7FDE72C,17,tronco,9,Control,5
D7FDE72C,17,tronco,13,Potencia,7
D7FDE72C,17,tronco,15,Potencia,10
FE3553DE,17,tronco,5,Potencia,3
FE3553DE,17,tronco,6,Control,3
FE3553DE,17,tronco,9,Control,5
FE3553DE,17,tronco,13,Potencia,7
FE3553DE,17,tronco,15,Potencia,10
CEE6D66D,17,tronco,5,Potencia,3
CEE6D66D,17,tronco,6,Control,3
CEE6D66D,17,tronco,9,Control,5
CEE6D66D,17,tronco,13,Potencia,7
CEE6D66D,17,tronco,15,Potencia,10
E72E629F,17,tronco,5,Potencia,3
E72E629F,17,tronco,6,Control,3
E72E629F,17,tronco,9,Control,5
E72E629F,17,tronco,13,Potencia,7
E72E629F,17,tronco,15,Potencia,10
39588F3F,17,tronco,5,Potencia,3
39588F3F,17,tronco,6,Control,3
39588F3F,17,tronco,9,Inteligencia,3
39588F3F,17,tronco,13,Potencia,7
39588F3F,17,tronco,15,Control,3
10903BCD,17,tronco,5,Tecnica,3
10903BCD,17,tronco,6,Tecnica,3
10903BCD,17,tronco,9,Inteligencia,3
10903BCD,17,tronco,13,Potencia,7
10903BCD,17,tronco,15,Control,3
571B1653,17,tronco,5,Agilidad,3
571B1653,17,tronco,6,Fisico,3
571B1653,17,tronco,9,Presion,3
571B1653,17,tronco,13,Presion,3
571B1653,17,tronco,15,Agilidad,3
7ED3A2A1,17,tronco,5,Presion,3
7ED3A2A1,17,tronco,6,Fisico,3
7ED3A2A1,17,tronco,9,Agilidad,3
7ED3A2A1,17,tronco,13,Presion,3
7ED3A2A1,17,tronco,15,Fisico,3
185A8094,17,tronco,5,Potencia,3
185A8094,17,tronco,6,Control,3
185A8094,17,tronco,9,Tecnica,3
185A8094,17,tronco,13,Potencia,7
185A8094,17,tronco,15,Tecnica,3
31923466,17,tronco,5,Tecnica,3
31923466,17,tronco,6,Tecnica,3
31923466,17,tronco,9,Control,5
31923466,17,tronco,13,Potencia,7
31923466,17,tronco,15,Tecnica,3
92AF3EBC,17,tronco,5,Potencia,3
92AF3EBC,17,tronco,6,Control,3
92AF3EBC,17,tronco,9,Tecnica,3
92AF3EBC,17,tronco,13,Potencia,7
92AF3EBC,17,tronco,15,Tecnica,3
BB678A4E,17,tronco,5,Tecnica,3
BB678A4E,17,tronco,6,Tecnica,3
BB678A4E,17,tronco,9,Control,5
BB678A4E,17,tronco,13,Potencia,7
BB678A4E,17,tronco,15,Tecnica,3
8F46C880,17,tronco,5,Potencia,3
8F46C880,17,tronco,6,Control,3
8F46C880,17,tronco,9,Inteligencia,3
8F46C880,17,tronco,13,Potencia,7
8F46C880,17,tronco,15,Control,3
A68E7C72,17,tronco,5,Control,3
A68E7C72,17,tronco,6,Control,3
A68E7C72,17,tronco,9,Tecnica,3
A68E7C72,17,tronco,13,Potencia,7
A68E7C72,17,tronco,15,Potencia,10
C1C53470,17,tronco,5,Tecnica,3
C1C53470,17,tronco,6,Tecnica,3
C1C53470,17,tronco,9,Control,5
C1C53470,17,tronco,13,Potencia,7
C1C53470,17,tronco,15,Tecnica,3
E80D8082,17,tronco,5,Tecnica,3
E80D8082,17,tronco,6,Tecnica,3
E80D8082,17,tronco,9,Control,5
E80D8082,17,tronco,13,Potencia,7
