# A que altura (0-100 %) empiezan los hombros en cada busto (NOTAS O-149).
# Lo genera herramientas/construir_hombros.py.
cuerpo,hombro
u092141_u080401_20_00,84
u092141_u080801_10_00,84
u092141_u080801_20_00,84
u092141_u080901_10_00,84
u092141_u080901_20_00,84
u092141_u081001_10_00,84
u092141_u081001_20_00,84
u092141_u110101_10_00,84
u092141_u110101_20_00,84
u092141_u110401_10_00,84
u092141_u110401_20_00,84
u092141_u111201_10_00,84
u092141_u111201_20_00,84
u092141_u111301_10_00,84
u092141_u111301_20_00,84
u092141_u111401_10_00,84
u092141_u111401_20_00,84
u092141_u111801_10_00,84
u092141_u111801_20_00,84
u092141_u112801_10_00,84
u092146_10_00,73
u092146_20_00,73
u092146_u010801_10_00,73
u092146_u010801_20_00,73
u092146_u010901_10_00,73
u092146_u010901_20_00,73
u092146_u011101_10_00,73
u092146_u011101_20_00,73
u092146_u020401_10_00,73
u092146_u020401_20_00,73
u092146_u032101_10_00,73
u092146_u032101_20_00,73
u092146_u041101_10_00,73
u092146_u041101_20_00,73
u092146_u041401_10_00,73
u092146_u041401_20_00,73
u092146_u060401_10_00,73
u092146_u060401_20_00,73
u092146_u070501_10_00,73
u092146_u070501_20_00,73
u092146_u080401_10_00,73
u092146_u080401_20_00,73
u092146_u080801_10_00,73
u092146_u080801_20_00,73
u092146_u080901_10_00,73
u092146_u080901_20_00,73
u092146_u081001_10_00,73
u092146_u081001_20_00,73
u092146_u110101_10_00,73
u092146_u110101_20_00,73
u092146_u110401_10_00,73
u092146_u110401_20_00,73
u092146_u111201_10_00,73
u092146_u111201_20_00,73
u092146_u111301_10_00,73
u092146_u111301_20_00,73
u092146_u111401_10_00,73
u092146_u111401_20_00,73
u092146_u111801_10_00,73
u092146_u111801_20_00,73
u092146_u112801_10_00,73
u092151_10_00,83
u092151_20_00,83
u092151_u010801_10_00,79
u092151_u010801_20_00,79
u092151_u010901_10_00,79
u092151_u010901_20_00,79
u092151_u011101_10_00,79
u092151_u011101_20_00,79
u092151_u020401_10_00,79
u092151_u020401_20_00,79
u092151_u032101_10_00,79
u092151_u032101_20_00,79
u092151_u041101_10_00,79
u092151_u041101_20_00,79
u092151_u041401_10_00,79
u092151_u041401_20_00,79
u092151_u060401_10_00,79
u092151_u060401_20_00,79
u092151_u070501_10_00,79
u092151_u070501_20_00,79
u092151_u080401_10_00,79
u092151_u080401_20_00,79
u092151_u080801_10_00,79
u092151_u080801_20_00,79
u092151_u080901_10_00,79
u092151_u080901_20_00,79
u092151_u081001_10_00,79
u092151_u081001_20_00,79
u092151_u110101_10_00,79
u092151_u110101_20_00,79
u092151_u110401_10_00,79
u092151_u110401_20_00,79
u092151_u111201_10_00,79
u092151_u111201_20_00,79
u092151_u111301_10_00,79
u092151_u111301_20_00,79
u092151_u111401_10_00,79
u092151_u111401_20_00,79
u092151_u111801_10_00,79
u092151_u111801_20_00,79
u092151_u112801_10_00,79
u092152_10_00,85
u092152_20_00,85
u092167_10_00,74
u092167_20_00,74
u092167_u010801_10_00,74
u092167_u010801_20_00,74
u092167_u010901_10_00,74
u092167_u010901_20_00,74
u092167_u011101_10_00,74
u092167_u011101_20_00,74
u092167_u020401_10_00,74
u092167_u020401_20_00,74
u092167_u032101_10_00,74
u092167_u032101_20_00,74
u092167_u041101_10_00,74
u092167_u041101_20_00,74
u092167_u041401_10_00,74
u092167_u041401_20_00,74
u092167_u060401_10_00,74
u092167_u060401_20_00,74
u092167_u070501_10_00,74
u092167_u070501_20_00,74
u092167_u080401_10_00,74
u092167_u080401_20_00,74
u092167_u080801_10_00,74
u092167_u080801_20_00,74
u092167_u080901_10_00,74
u092167_u080901_20_00,74
u092167_u081001_10_00,74
u092167_u081001_20_00,74
u092167_u110101_10_00,74
u092167_u110101_20_00,74
u092167_u110401_10_00,74
u092167_u110401_20_00,74
u092167_u111201_10_00,74
u092167_u111201_20_00,74
u092167_u111301_10_00,74
u092167_u111301_20_00,74
u092167_u111401_10_00,74
u092167_u111401_20_00,74
u092167_u111801_10_00,74
u092167_u111801_20_00,74
u092167_u112801_10_00,74
u092171_10_00,85
u092171_20_00,85
u092175_10_00,79
u092175_20_00,79
u092181_10_00,84
u092181_20_00,84
u092202_10_00,87
u092202_20_00,87
u092241_10_00,84
u092241_20_00,84
u092246_10_00,72
u092246_20_00,73
u092251_10_00,83
u092251_20_00,83
u092252_10_00,85
u092252_20_00,85
u092267_10_00,74
u092267_20_00,74
u092271_10_00,84
u092271_20_00,84
u092275_10_00,79
u092275_20_00,79
u092281_10_00,84
u092281_20_00,84
u092402_10_00,87
u092402_20_00,87
u092441_10_00,84
u092441_20_00,84
u092446_10_00,72
u092446_20_00,72
u092451_10_00,83
u092451_20_00,83
u092452_10_00,85
u092452_20_00,86
u092467_10_00,74
u092467_20_00,74
u092471_10_00,84
u092471_20_00,84
u092475_10_00,79
u092475_20_00,79
u092481_10_00,84
u092481_20_00,84
u093002_10_00,87
u093041_10_00,84
u093046_10_00,73
u093051_10_00,83
u093052_10_00,85
u093067_10_00,74
u093071_10_00,85
u093075_10_00,79
u093081_10_00,84
u093141_u010501_10_00,84
u093141_u010501_20_00,84
u093141_u011401_10_00,84
u093141_u011401_20_00,84
u093141_u070601_10_00,84
u093141_u070601_20_00,84
u093146_u010501_10_00,73
u093146_u010501_20_00,73
u093146_u011401_10_00,73
u093146_u011401_20_00,73
u093146_u070601_10_00,73
u093146_u070601_20_00,73
u093151_u010501_10_00,79
u093151_u010501_20_00,79
u093151_u011401_10_00,79
u093151_u011401_20_00,79
u093151_u070601_10_00,79
u093151_u070601_20_00,79
u093167_u010501_10_00,74
u093167_u010501_20_00,74
u093167_u011401_10_00,74
u093167_u011401_20_00,74
u093167_u070601_10_00,74
u093167_u070601_20_00,74
u093341_u070301_10_00,84
u093341_u070301_20_00,84
u093341_u110701_10_00,84
u093341_u110701_20_00,84
u093346_u070301_10_00,70
u093346_u070301_20_00,70
u093346_u110701_10_00,70
u093346_u110701_20_00,70
u093351_u070301_10_00,79
u093351_u070301_20_00,79
u093351_u110701_10_00,79
u093351_u110701_20_00,79
u093367_u070301_10_00,74
u093367_u070301_20_00,74
u093367_u110701_10_00,74
u093367_u110701_20_00,74
u094141_u040201_10_00,84
u094141_u040201_20_00,84
u094141_u060501_10_00,84
u094141_u060501_20_00,84
u094141_u060601_10_00,84
u094141_u060601_20_00,84
u094141_u061701_10_00,84
u094141_u061701_20_00,84
u094141_u080601_10_00,84
u094141_u080601_20_00,84
u094141_u111701_10_00,84
u094141_u111701_20_00,84
u094146_u040201_10_00,73
u094146_u040201_20_00,73
u094146_u060501_10_00,73
u094146_u060501_20_00,73
u094146_u060601_10_00,73
u094146_u060601_20_00,73
u094146_u061701_10_00,73
u094146_u061701_20_00,73
u094146_u080601_10_00,73
u094146_u080601_20_00,73
u094146_u111701_10_00,73
u094146_u111701_20_00,73
u094151_u040201_10_00,79
u094151_u040201_20_00,79
u094151_u060501_10_00,79
u094151_u060501_20_00,79
u094151_u060601_10_00,79
u094151_u060601_20_00,79
u094151_u061701_10_00,79
u094151_u061701_20_00,79
u094151_u080601_10_00,79
u094151_u080601_20_00,78
u094151_u111701_10_00,79
u094151_u111701_20_00,79
u094167_u040201_10_00,74
u094167_u040201_20_00,74
u094167_u060501_10_00,74
u094167_u060501_20_00,74
u094167_u060601_10_00,74
u094167_u060601_20_00,74
u094167_u061701_10_00,74
u094167_u061701_20_00,74
u094167_u080601_10_00,74
u094167_u080601_20_00,74
u094167_u111701_10_00,74
u094167_u111701_20_00,74
u095102_10_00,87
u095102_20_00,87
u095141_10_00,84
u095141_20_00,84
u095146_10_00,72
u095146_20_00,72
u095151_10_00,83
u095151_20_00,83
u095152_10_00,85
u095152_20_00,85
u095167_10_00,74
u095167_20_00,74
u095171_10_00,84
u095171_20_00,84
u095175_10_00,79
u095175_20_00,79
u095181_10_00,84
u095181_20_00,84
u095202_10_00,87
u095202_20_00,87
u095241_10_00,84
u095241_20_00,84
u095246_10_00,72
u095246_20_00,72
u095251_10_00,83
u095251_20_00,83
u095252_10_00,85
u095252_20_00,86
u095267_10_00,74
u095267_20_00,74
u095271_10_00,84
u095271_20_00,84
u095275_10_00,79
u095275_20_00,79
u095281_10_00,84
u095281_20_00,84
u095302_10_00,87
u095302_20_00,87
u095341_10_00,84
u095341_20_00,84
u095346_10_00,72
u095346_20_00,72
u095351_10_00,83
u095351_20_00,83
u095352_10_00,85
u095352_20_00,85
u095367_10_00,74
u095367_20_00,74
u095371_10_00,84
u095371_20_00,84
u095375_10_00,79
u095375_20_00,79
u095381_10_00,84
u095381_20_00,84
u095402_10_00,87
u095402_20_00,87
u095441_10_00,84
u095441_20_00,84
u095446_10_00,72
u095446_20_00,72
u095451_10_00,83
u095451_20_00,83
u095452_10_00,86
u095452_20_00,85
u095467_10_00,74
u095467_20_00,74
u095471_10_00,84
u095471_20_00,84
u095475_10_00,79
u095475_20_00,79
u095481_10_00,84
u095481_20_00,84
u095502_10_00,87
u095502_20_00,87
u095541_10_00,84
u095541_20_00,84
u095546_10_00,72
u095546_20_00,72
u095551_10_00,83
u095551_20_00,83
u095552_10_00,85
u095552_20_00,85
u095567_10_00,74
u095567_20_00,74
u095571_10_00,84
u095571_20_00,84
u095575_10_00,79
u095575_20_00,79
u095581_10_00,84
u095581_20_00,84
u11010010_00,82
u11010010,82
u11010011,80
u11010020,78
u11010021_00,79
u11010030,81
u11010031_10_00,81
u11010031_10,81
u11010032_10_00,80
u11010032_10,80
u11010032_51,80
u11010040,80
u11010041_00,82
u11010050,84
u11010051,84
u11010060,90
u11010062_00,89
u11010070,77
u11010071_10,65
u11010072_10,68
u11010072,68
u11010090,77
u11010100,82
u11010110,82
u11010120,84
u11010170,84
u11010190,94
u110101_10_00,83
u110101_10_02,85
u110101_10_03,83
u110101_20_00,83
u110101_20_02,85
u110101_20_03,83
u110101_50_00,83
u110102_10_00,86
u110102_20_00,86
u110102_50_00,87
u110103_10_00,90
u110103_20_00,90
u110103_50_00,93
u110104_10_00,89
u110104_20_00,89
u110104_50_00,94
u11010510,81
u110105_10_00,79
u110105_20_00,79
u110105_50_00,79
u110106_10_00,75
u110106_10_02,73
u110106_10_10,75
u110106_20_00,75
u110106_20_02,73
u110106_20_10,75
u110106_50_00,74
u110106_50_10,75
u110107_10_00,74
u110107_10_04,74
u110107_10_10,74
u110107_20_00,74
u110107_20_04,74
u110107_20_10,74
u110107_50_00,74
u110107_50_10,74
u110108_10_00,81
u110108_20_00,80
u110108_50_00,78
u110151_10_00,84
u110151_20_00,84
u110151_50_00,84
u110152_10_00,85
u110152_20_00,85
u110152_50_00,85
u110153_10_00,91
u110153_20_00,91
u110153_50_00,99
u110154_10_00,89
u110154_20_00,89
u110154_50_00,97
u110155_10_00,79
u110155_20_00,79
u110155_50_00,79
u110156_10_00,69
u110156_10_10,69
u110156_20_00,69
u110156_20_10,69
u110156_50_00,71
u110156_50_10,71
u110157_10_00,74
u110157_10_10,74
u110157_20_00,74
u110157_20_10,74
u110157_50_00,74
u110157_50_10,74
u110158_10_00,80
u110158_20_00,80
u110158_50_00,77
u11020010,79
u11020020,80
u110201_10_00,83
u110201_10_01,83
u110201_10_02,85
u110201_10_03,83
u110201_20_00,83
u110201_20_01,83
u110201_20_02,85
u110201_20_03,83
u110201_50_00,83
u110201_50_01,83
u110202_10_00,86
u110202_10_01,87
u110202_20_00,86
u110202_20_01,87
u110202_50_00,87
u110202_50_01,87
u110203_10_00,90
u110203_20_00,90
u110203_50_00,93
u110204_10_00,89
u110204_20_00,89
u110204_50_00,89
u11020500,80
u11020510,83
u11020520,77
u110205_10_00,79
u110205_10_01,79
u110205_20_00,79
u110205_20_01,79
u110205_50_00,79
u110205_50_01,79
u110206_10_00,73
u110206_10_02,72
u110206_10_10,73
u110206_20_00,73
u110206_20_02,72
u110206_20_10,73
u110206_50_00,73
u110206_50_10,73
u110207_10_00,74
u110207_10_04,74
u110207_10_10,74
u110207_20_00,74
u110207_20_04,74
u110207_20_10,74
u110207_50_00,74
u110207_50_10,74
u110208_10_00,81
u110208_10_01,81
u110208_20_00,81
u110208_20_01,81
u110208_50_00,78
u110208_50_01,81
u110251_10_00,84
u110251_10_01,84
u110251_20_00,84
u110251_20_01,84
u110251_50_00,84
u110251_50_01,84
u110252_10_00,85
u110252_10_01,86
u110252_20_00,85
u110252_20_01,86
u110252_50_00,85
u110252_50_01,86
u110253_10_00,91
u110253_20_00,91
u110253_50_00,100
u110254_10_00,89
u110254_20_00,89
u110254_50_00,90
u110255_10_00,79
u110255_10_01,79
u110255_20_00,79
u110255_20_01,79
u110255_50_00,79
u110255_50_01,79
u110256_10_00,73
u110256_10_10,73
u110256_20_00,73
u110256_20_10,73
u110256_50_00,73
u110256_50_10,73
u110257_10_00,74
u110257_10_10,74
u110257_20_00,74
u110257_20_10,74
u110257_50_00,74
u110257_50_10,74
u110258_10_00,82
u110258_10_01,80
u110258_20_00,82
u110258_20_01,80
u110258_50_00,77
u110258_50_01,80
u11030010,85
u11030011,34
u11030020,82
u11030021,78
u11030030,79
u11030040,79
u11030070_10,89
u11030140,78
u11030150,75
u110301_10_00,83
u110301_10_01,83
u110301_10_02,85
u110301_10_03,83
u110301_20_00,83
u110301_20_01,83
u110301_20_02,85
u110301_20_03,83
u110302_10_00,87
u110302_10_01,87
u110302_20_00,87
u110302_20_01,87
u110303_10_00,90
u110303_20_00,90
u110304_10_00,89
u110304_20_00,89
u11030500,80
u11030510,83
u110305_10_00,79
u110305_10_01,79
u110305_20_00,79
u110305_20_01,79
u110306_10_00,73
u110306_10_02,72
u110306_10_10,73
u110306_20_00,73
u110306_20_02,72
u110306_20_10,73
u110307_10_00,74
u110307_10_04,74
u110307_10_10,74
u110307_20_00,74
u110307_20_04,74
u110307_20_10,74
u110308_10_00,81
u110308_10_01,81
u110308_20_00,81
u110308_20_01,81
u110351_10_00,84
u110351_20_00,84
u110352_10_00,86
u110352_20_00,86
u110353_10_00,91
u110353_20_00,91
u110354_10_00,89
u110354_20_00,89
u110355_10_00,79
u110355_20_00,79
u110356_10_00,75
u110356_10_10,74
u110356_20_00,75
u110356_20_10,74
u110357_10_00,74
u110357_10_10,74
u110357_20_00,74
u110357_20_10,74
u110358_10_00,81
u110358_20_00,81
u110391_10_00,80
u110391_20_00,80
u11040010,82
u11040020,79
u11040040,78
u11040050,73
u11040060,79
u11040070,80
u11040090,79
u110401_10_00,83
u110401_10_02,85
u110401_10_03,83
u110401_20_00,83
u110401_20_02,85
u110401_20_03,83
u110402_10_00,86
u110402_20_00,87
u110403_10_00,90
u110403_20_00,90
u110404_10_00,89
u110404_20_00,89
u110405_10_00,79
u110405_20_00,79
u110406_10_00,75
u110406_10_02,73
u110406_10_10,75
u110406_20_00,74
u110406_20_02,73
u110406_20_10,75
u110407_10_00,74
u110407_10_04,74
u110407_10_10,74
u110407_20_00,74
u110407_20_04,74
u110407_20_10,74
u110408_10_00,81
u110408_20_00,81
u110451_10_00,84
u110451_20_00,84
u110452_10_00,85
u110452_20_00,86
u110453_10_00,91
u110453_20_00,91
u110454_10_00,89
u110454_20_00,89
u110455_10_00,79
u110455_20_00,79
u110456_10_00,74
u110456_10_10,75
u110456_20_00,75
u110456_20_10,75
u110457_10_00,74
u110457_10_10,74
u110457_20_00,74
u110457_20_10,74
u110458_10_00,80
u110458_20_00,81
u110501_10_00,83
u110501_10_01,83
u110501_10_02,85
u110501_10_03,83
u110501_20_00,83
u110501_20_01,83
u110501_20_02,85
u110501_20_03,83
u110502_10_00,87
u110502_10_01,87
u110502_20_00,86
u110502_20_01,87
u110503_10_00,90
u110503_20_00,90
u110504_10_00,89
u110504_20_00,89
u11050500,74
u11050510,83
u110505_10_00,79
u110505_10_01,79
u110505_20_00,79
u110505_20_01,79
u110506_10_00,73
u110506_10_02,72
u110506_10_10,73
u110506_20_00,73
u110506_20_02,72
u110506_20_10,73
u110507_10_00,74
u110507_10_04,74
u110507_10_10,74
u110507_20_00,74
u110507_20_04,74
u110507_20_10,74
u110508_10_00,81
u110508_10_01,81
u110508_20_00,81
u110508_20_01,81
u110551_10_00,84
u110551_10_01,84
u110551_20_00,84
u110551_20_01,84
u110552_10_00,86
u110552_10_01,86
u110552_20_00,85
u110552_20_01,87
u110553_10_00,92
u110553_20_00,92
u110554_10_00,90
u110554_20_00,90
u110555_10_00,79
u110555_10_01,79
u110555_20_00,79
u110555_20_01,79
u110556_10_00,73
u110556_10_10,73
u110556_20_00,73
u110556_20_10,73
u110557_10_00,74
u110557_10_10,74
u110557_20_00,74
u110557_20_10,74
u110558_10_00,81
u110558_10_01,80
u110558_20_00,81
u110558_20_01,80
u110601_10_00,83
u110601_10_01,83
u110601_10_02,85
u110601_10_03,83
u110601_20_00,83
u110601_20_01,83
u110601_20_02,85
u110601_20_03,83
u110602_10_00,87
u110602_10_01,87
u110602_20_00,87
u110602_20_01,87
u110603_10_00,90
u110603_20_00,90
u110604_10_00,89
u110604_20_00,89
u11060500,75
u11060510,77
u110605_10_00,79
u110605_10_01,79
u110605_20_00,83
u110605_20_01,79
u110606_10_00,73
u110606_10_02,72
u110606_10_10,73
u110606_20_00,73
u110606_20_02,72
u110606_20_10,73
u110607_10_00,74
u110607_10_04,74
u110607_10_10,74
u110607_20_00,74
u110607_20_04,74
u110607_20_10,74
u110608_10_00,80
u110608_10_01,81
u110651_10_00,84
u110651_10_01,84
u110651_20_00,84
u110651_20_01,84
u110652_10_00,86
u110652_10_01,86
u110652_20_00,86
u110652_20_01,86
u110653_10_00,91
u110653_20_00,91
u110654_10_00,90
u110654_20_00,90
u110655_10_00,79
u110655_10_01,79
u110655_20_00,83
u110655_20_01,79
u110656_10_00,73
u110656_10_10,73
u110656_20_00,73
u110656_20_10,73
u110657_10_00,74
u110657_10_10,74
u110657_20_00,74
u110657_20_10,74
u110658_10_00,80
u110658_10_01,80
u110701_10_00,83
u110701_10_01,83
u110701_10_02,85
u110701_10_03,83
u110701_20_00,83
u110701_20_01,83
u110701_20_02,85
u110701_20_03,83
u110702_10_00,87
u110702_20_00,87
u110703_10_00,96
u110703_20_00,96
u110704_10_00,94
u110704_20_00,94
u11070500,80
u11070510,84
u110705_10_00,79
u110705_10_01,79
u110705_20_00,79
u110705_20_01,79
u110706_10_00,77
u110706_10_02,72
u110706_10_10,70
u110706_20_00,77
u110706_20_02,72
u110706_20_10,70
u110707_10_00,76
u110707_10_04,74
u110707_10_10,76
u110707_20_00,76
u110707_20_04,74
u110707_20_10,76
u110708_10_00,82
u110708_20_00,82
u110751_10_00,84
u110751_10_01,84
u110751_20_00,84
u110751_20_01,84
u110752_10_00,85
u110752_20_00,85
u110753_10_00,100
u110753_20_00,100
u110754_10_00,98
u110754_20_00,98
u110755_10_00,79
u110755_10_01,79
u110755_20_00,79
u110755_20_01,79
u110756_10_00,77
u110756_10_10,70
u110756_20_00,77
u110756_20_10,70
u110757_10_00,76
u110757_10_10,76
u110757_20_00,76
u110757_20_10,76
u110758_10_00,81
u110758_20_00,81
u110801_10_00,83
u110801_10_01,83
u110801_10_02,85
u110801_10_03,83
u110801_20_00,83
u110801_20_01,83
u110801_20_02,85
u110801_20_03,83
u110802_10_00,87
u110802_10_01,87
u110802_20_00,87
u110802_20_01,87
u110803_10_00,96
u110803_20_00,96
u110804_10_00,94
u110804_20_00,94
u11080500,66
u110805_10_00,79
u110805_10_01,79
u110805_20_00,79
u110805_20_01,79
u110806_10_00,76
u110806_10_02,72
u110806_10_10,73
u110806_20_00,76
u110806_20_02,72
u110806_20_10,73
u110807_10_00,76
u110807_10_04,74
u110807_10_10,76
u110807_20_00,76
u110807_20_04,74
u110807_20_10,76
u110808_10_00,82
u110808_10_01,81
u110808_20_00,82
u110808_20_01,81
u110851_10_00,84
u110851_10_01,84
u110851_20_00,84
u110851_20_01,84
u110852_10_00,85
u110852_20_00,85
u110853_10_00,100
u110853_20_00,100
u110854_10_00,98
u110854_20_00,98
u110855_10_00,79
u110855_10_01,79
u110855_20_00,79
u110855_20_01,79
u110856_10_00,77
u110856_10_10,70
u110856_20_00,77
u110856_20_10,70
u110857_10_00,76
u110857_10_10,76
u110857_20_00,76
u110857_20_10,76
u110858_10_00,81
u110858_20_00,81
u110901_10_00,83
u110901_10_01,83
u110901_10_02,85
u110901_10_03,83
u110901_20_00,83
u110901_20_01,83
u110901_20_02,85
u110901_20_03,83
u110902_10_00,86
u110902_10_01,87
u110902_20_00,86
u110902_20_01,87
u110903_10_00,90
u110903_20_00,90
u110904_10_00,90
u110904_20_00,90
u11090500,74
u11090510,85
u110905_10_00,79
u110905_10_01,79
u110905_20_00,79
u110905_20_01,79
u110906_10_00,73
u110906_10_02,72
u110906_10_10,73
u110906_20_00,73
u110906_20_02,72
u110906_20_10,73
u110907_10_00,74
u110907_10_04,74
u110907_10_10,74
u110907_20_00,74
u110907_20_04,74
u110907_20_10,74
u110908_10_00,81
u110908_10_01,81
u110908_20_00,81
u110908_20_01,81
u110951_10_00,84
u110951_10_01,84
u110951_20_00,84
u110951_20_01,84
u110952_10_00,85
u110952_10_01,86
u110952_20_00,85
u110952_20_01,86
u110953_10_00,92
u110953_20_00,92
u110954_10_00,90
u110954_20_00,90
u110955_10_00,79
u110955_10_01,79
u110955_20_00,79
u110955_20_01,79
u110956_10_00,73
u110956_10_10,73
u110956_20_00,73
u110956_20_10,73
u110957_10_00,74
u110957_10_10,74
u110957_20_00,74
u110957_20_10,74
u110958_10_00,81
u110958_10_01,80
u110958_20_00,81
u110958_20_01,80
u111001_10_00,83
u111001_10_02,85
u111001_10_03,83
u111001_20_00,83
u111001_20_02,85
u111001_20_03,83
u111002_10_00,86
u111002_20_00,87
u111003_10_00,90
u111003_20_00,90
u111004_10_00,90
u111004_20_00,90
u11100500,75
u11100510,82
u111005_10_00,79
u111005_20_00,79
u111006_10_00,74
u111006_10_02,73
u111006_10_10,75
u111006_20_00,74
u111006_20_02,73
u111006_20_10,75
u111007_10_00,74
u111007_10_04,74
u111007_10_10,74
u111007_20_00,74
u111007_20_04,74
u111007_20_10,74
u111008_10_00,81
u111008_20_00,81
u111051_10_00,84
u111051_20_00,84
u111052_10_00,85
u111052_20_00,86
u111053_10_00,92
u111053_20_00,91
u111054_10_00,90
u111054_20_00,90
u111055_10_00,79
u111055_20_00,79
u111056_10_00,75
u111056_10_10,75
u111056_20_00,75
u111056_20_10,75
u111057_10_00,74
u111057_10_10,74
u111057_20_00,74
u111057_20_10,74
u111058_10_00,81
u111058_20_00,81
u111101_10_00,83
u111101_10_02,85
u111101_10_03,83
u111101_20_00,83
u111101_20_02,85
u111101_20_03,83
u111102_10_00,85
u111102_20_00,85
u111103_10_00,90
u111103_20_00,90
u111104_10_00,88
u111104_20_00,89
u11110500,75
u11110510,76
u111105_10_00,79
u111105_20_00,79
u111106_10_00,75
u111106_10_02,73
u111106_10_10,75
u111106_20_00,75
u111106_20_02,73
u111106_20_10,75
u111107_10_00,74
u111107_10_04,74
u111107_10_10,74
u111107_20_00,74
u111107_20_04,74
u111107_20_10,74
u111108_10_00,81
u111108_20_00,81
u111111_10_00,84
u111111_20_00,84
u111111_u111101_10_00,84
u111111_u111101_20_00,84
u111116_10_00,73
u111116_20_00,73
u111116_u111101_10_00,73
u111116_u111101_20_00,73
u111142_10_00,85
u111142_20_00,85
u111151_10_00,84
u111151_20_00,84
u111152_10_00,85
u111152_20_00,85
u111153_10_00,92
u111153_20_00,91
u111154_10_00,90
u111154_20_00,90
u111155_10_00,79
u111155_20_00,79
u111156_10_00,75
u111156_10_10,75
u111156_20_00,75
u111156_20_10,75
u111157_10_00,74
u111157_10_10,74
u111157_20_00,74
u111157_20_10,74
u111158_10_00,81
u111158_20_00,81
u111192_10_00,85
u111192_20_00,85
u11120040,83
u111201_10_00,83
u111201_10_02,85
u111201_10_03,83
u111201_20_00,83
u111201_20_02,85
u111201_20_03,83
u111202_10_00,87
u111202_20_00,87
u111203_10_00,90
u111203_20_00,90
u111204_10_00,89
u111204_20_00,89
u11120500_10,80
u11120500_20,80
u11120510,82
u111205_10_00,79
u111205_20_00,79
u111206_10_00,75
u111206_10_02,73
u111206_10_10,75
u111206_20_00,74
u111206_20_02,73
u111206_20_10,75
u111207_10_00,74
u111207_10_04,74
u111207_10_10,74
u111207_20_00,74
u111207_20_04,74
u111207_20_10,74
u111208_10_00,81
u111208_20_00,81
u111251_10_00,84
u111251_20_00,84
u111252_10_00,86
u111252_20_00,86
u111253_10_00,91
u111253_20_00,91
u111254_10_00,90
u111254_20_00,90
u111255_10_00,79
u111255_20_00,79
u111256_10_00,75
u111256_10_10,75
u111256_20_00,75
u111256_20_10,75
u111257_10_00,74
u111257_10_10,74
u111257_20_00,74
u111257_20_10,74
u111258_10_00,81
u111258_20_00,81
u11130010,73
u11130060,76
u11130090,78
u11130110,79
u111301_10_00,83
u111301_20_00,83
u111302_10_00,87
u111302_20_00,87
u111303_10_00,90
u111303_20_00,90
u111304_10_00,89
u111304_20_00,89
u11130510,78
u111305_10_00,79
u111305_20_00,79
u111306_10_00,74
u111306_10_10,75
u111306_20_00,74
u111306_20_10,75
u111307_10_00,74
u111307_10_10,74
u111307_20_00,74
u111307_20_10,74
u111308_10_00,81
u111308_20_00,81
u111351_10_00,84
u111351_20_00,84
u111352_10_00,86
u111352_20_00,86
u111353_10_00,91
u111353_20_00,91
u111354_10_00,89
u111354_20_00,90
u111355_10_00,79
u111355_20_00,79
u111356_10_00,75
u111356_10_10,75
u111356_20_00,75
u111356_20_10,75
u111357_10_00,74
u111357_10_10,74
u111357_20_00,74
u111357_20_10,74
u111358_10_00,81
u111358_20_00,81
u111401_10_00,83
u111401_10_02,85
u111401_10_03,83
u111401_20_00,83
u111401_20_02,85
u111401_20_03,83
u111402_10_00,87
u111402_20_00,87
u111403_10_00,90
u111403_20_00,90
u111404_10_00,89
u111404_20_00,89
u11140500,86
u11140510,73
u11140520,79
u11140530,79
u111405_10_00,79
u111405_20_00,79
u111406_10_00,75
u111406_10_02,73
u111406_10_10,74
u111406_20_00,74
u111406_20_02,73
u111406_20_10,74
u111407_10_00,74
u111407_10_04,74
u111407_10_10,74
u111407_20_00,74
u111407_20_04,74
u111407_20_10,74
u111408_10_00,81
u111408_20_00,81
u111451_10_00,84
u111451_20_00,84
u111452_10_00,86
u111452_20_00,86
u111453_10_00,91
u111453_20_00,91
u111454_10_00,89
u111454_20_00,89
u111455_10_00,79
u111455_20_00,79
u111456_10_00,75
u111456_10_10,74
u111456_20_00,75
u111456_20_10,74
u111457_10_00,74
u111457_10_10,74
u111457_20_00,74
u111457_20_10,74
u111458_10_00,81
u111458_20_00,81
u111501_10_00,83
u111501_10_02,85
u111501_10_03,82
u111501_20_00,83
u111501_20_02,85
u111501_20_03,82
u111502_10_00,84
u111502_20_00,84
u111503_10_00,100
u111503_20_00,100
u111504_10_00,89
u111504_20_00,89
u11150500,73
u11150510,100
u111505_10_00,79
u111505_20_00,79
u111506_10_00,77
u111506_10_02,74
u111506_10_10,74
u111506_20_00,77
u111506_20_02,74
u111506_20_10,74
u111507_10_00,76
u111507_10_04,74
u111507_10_10,76
u111507_20_00,76
u111507_20_04,74
u111507_20_10,76
u111508_10_00,80
u111508_20_00,80
u111511_10_00,84
u111511_20_00,84
u111511_u111501_10_00,84
u111511_u111501_20_00,84
u111516_10_00,74
u111516_20_00,74
u111516_u111501_10_00,74
u111516_u111501_20_00,74
u111551_10_00,84
u111551_20_00,84
u111552_10_00,87
u111552_20_00,87
u111553_10_00,100
u111553_20_00,100
u111554_10_00,100
u111554_20_00,100
u111555_10_00,79
u111555_20_00,79
u111556_10_00,77
u111556_10_10,75
u111556_20_00,77
u111556_20_10,75
u111557_10_00,76
u111557_10_10,76
u111557_20_00,76
