# Nombres sacados de los ficheros del propio juego.
# id = los 4 bytes tal y como aparecen en la partida.
# Lo genera herramientas/construir_nombres_es.py.
id,categoria,nombre_es,nombre_en
F0013A82,equipo-3-colgante,Colgante de protección,Ward Pendant
91955E9F,equipo-3-colgante,Colgante medalla,Medal Pendant
A6FF9C9E,equipo-3-colgante,Gargantilla con cruz,Cross Choker
FF41DA9C,equipo-3-colgante,Gargantilla de hierro,Steel Choker
C82B189D,equipo-3-colgante,Pañuelo atrevido,Bold Scarf
4D3D5798,equipo-3-colgante,Colgante de la victoria,Victory Pendant
7A579599,equipo-3-colgante,Gargantilla del monstruo,Monster Choker
23E9D39B,equipo-3-colgante,Colgante de halcón,Hawk Pendant
1483119A,equipo-3-colgante,Gargantilla del sol radiante,Blazing Sun Choker
29C44D91,equipo-3-colgante,Gargantilla tropical,Tropical Choker
1EAE8F90,equipo-3-colgante,Collar militar,Military Necklace
F4F2E227,equipo-3-colgante,Collar huracán,Hurricane Necklace
C3982026,equipo-3-colgante,Colgante de la esperanza,Pendant of Hope
9A266624,equipo-3-colgante,Collar nube de tormenta,Stormcloud Necklace
AD4CA425,equipo-3-colgante,Gargantilla de la jungla,Jungle Choker
285AEB20,equipo-3-colgante,Colgante de poder,Power Pendant
1F302921,equipo-3-colgante,Capa de ídolo,Hero Mantle
468E6F23,equipo-3-colgante,Collar del atleta,Athlete's Necklace
71E4AD22,equipo-3-colgante,Colgante del pacto,Pact Pendant
4CA3F129,equipo-3-colgante,Colgante fraterno,Promise Pendant
7BC93328,equipo-3-colgante,Mascota resplandeciente,Sparkling Mascot
4DCA35BA,equipo-3-colgante,Gargantilla del arroyo,Stream Choker
7AA0F7BB,equipo-3-colgante,Gargantilla de aguas cristalinas,Clearwater Choker
231EB1B9,equipo-3-colgante,Collar elegante,Sleek Necklace
147473B8,equipo-3-colgante,Colgante del valiente,Fiery Pendant
91623CBD,equipo-3-colgante,Colgante del entreno con neumáticos,Training Tire Pendant
A608FEBC,equipo-3-colgante,Gargantilla prisma,Prism Choker
FFB6B8BE,equipo-3-colgante,Gargantilla playera,Beachside Choker
C8DC7ABF,equipo-3-colgante,Collar Chrono Stone,Chrono Stone Necklace
F59B26B4,equipo-3-colgante,Bufanda del campeón,Champion's Scarf
C2F1E4B5,equipo-3-colgante,Collar meteoro,Meteor Necklace
28AD8902,equipo-3-colgante,Capa de la victoria,Victory Mantle
1FC74B03,equipo-3-colgante,Capa de rey,King's Mantle
46790D01,equipo-3-colgante,Collar del atleta Neo,Neo Athlete's Necklace
7113CF00,equipo-3-colgante,Collar carmesí,Crimson Necklace
F4058005,equipo-3-colgante,Collar Nimbus,Nimbus Necklace
C36F4204,equipo-3-colgante,Colgante del trueno,Lightning Pendant
9AD10406,equipo-3-colgante,Collar Neo elegante,Neo Sleek Necklace
ADBBC607,equipo-3-colgante,Collar esmeralda,Emerald Necklace
90FC9A0C,equipo-3-colgante,Capa de la princesa,Princess Mantle
A796580D,equipo-3-colgante,Collar del destino,Necklace of Fate
C6023C10,equipo-3-colgante,Gargantilla Wildwood,Wildwood Choker
F168FE11,equipo-3-colgante,Gargantilla Marea Alta,High Tide Choker
A8D6B813,equipo-3-colgante,Capa de comandante,Commander's Mantle
9FBC7A12,equipo-3-colgante,Colgante de la oración,Prayer Pendant
1AAA3517,equipo-3-colgante,Gargantilla deportiva Neo,Neo Sports Choker
2DC0F716,equipo-3-colgante,Collar azul celeste,Azure Necklace
747EB114,equipo-3-colgante,Collar del vínculo,Pendant of Bonds
43147315,equipo-3-colgante,Collar de la prueba,Trial Necklace
7E532F1E,equipo-3-colgante,Collar de la paz,Peace Necklace
4939ED1F,equipo-3-colgante,Collar de protección,Necklace of Protection
A36580A8,equipo-3-colgante,Collar dorado,Golden Necklace
940F42A9,equipo-3-colgante,Piedra Alius,Alius Crystal
CDB104AB,equipo-3-colgante,Colgante del sol,Sun Pendant
FADBC6AA,equipo-3-colgante,Collar de Kerauno,Keraunos Necklace
7FCD89AF,equipo-3-colgante,Capa de <FLC:YUTO>,<FLC:YUTO>'s Mantle
48A74BAE,equipo-3-colgante,Collar de nube de trueno,Thundercloud Necklace
11190DAC,equipo-3-colgante,Colgante de cometa,Comet Pendant
2673CFAD,equipo-3-colgante,Colgante del portero,Gatekeeper's Necklace
1B3493A6,equipo-3-colgante,Colgante de guardián del mar,Sea Guardian's Pendant
2C5E51A7,equipo-3-colgante,Colgante del infinito,Pendant of Infinity
F575E3F0,equipo-3-colgante,Colgante del guardián,Guardian Necklace
C21F21F1,equipo-3-colgante,Lágrima del rival llorón,The Crybaby Rival's Tear
126B9744,equipo-4-especial,Parche elegante,Stylish Eyepatch
4BD5D146,equipo-4-especial,Llavero de la amistad,Friendship Keychain
7CBF1347,equipo-4-especial,Accesorio bola de arroz,Rice Ball Accessory
F9A95C42,equipo-4-especial,Anillo elegante,Sleek Ring
CEC39E43,equipo-4-especial,Diadema simple,Simple Headband
977DD841,equipo-4-especial,Gafas con estilo,Stylish Goggles
A0171A40,equipo-4-especial,Gafas de sol de rebelde,Rebel Sunglasses
9D50464B,equipo-4-especial,Gafas de moda,Trendy Glasses
AA3A844A,equipo-4-especial,Amuleto de las nubes,Cloud Charm
4066E9FD,equipo-4-especial,Amuleto de pingüino,Penguin Charm
770C2BFC,equipo-4-especial,Gafas inteligentes,Sleek Glasses
2EB26DFE,equipo-4-especial,Diadema con orejas de gato,Cat-Ear Headband
19D8AFFF,equipo-4-especial,Pegatina de ramen,Ramen Sticker
9CCEE0FA,equipo-4-especial,Tobilleras pesadas,Heavy Braces
ABA422FB,equipo-4-especial,Anillo oxidado,Rusted Ring
F21A64F9,equipo-4-especial,Tobilleras refrescantes,Cooling Braces
C570A6F8,equipo-4-especial,Gafas deportivas,Sports Glasses
F837FAF3,equipo-4-especial,Almohada de castella,Castella Cushion
CF5D38F2,equipo-4-especial,Tobilleras de refuerzo,Reinforced Braces
AEC95CEF,equipo-4-especial,Llavero del valiente,Fiery Keychain
99A39EEE,equipo-4-especial,Amuleto de la abuela,Grandma's Talisman
C01DD8EC,equipo-4-especial,Muñequera simple,Simple Wristband
F7771AED,equipo-4-especial,Diadema de la motivación,Headband of Motivation
726155E8,equipo-4-especial,Calcetines cómodos,Comfy Socks
450B97E9,equipo-4-especial,Pegatina de dragón,Dragon Sticker
1CB5D1EB,equipo-4-especial,Pegatina tatuaje,Tattoo Sticker
2BDF13EA,equipo-4-especial,Pendientes de fútbol,Football Earrings
16984FE1,equipo-4-especial,Llavero de dragón,Dragon Keychain
21F28DE0,equipo-4-especial,Gafas para artes marciales,Martial Glasses
CBAEE057,equipo-4-especial,Gafas exóticas,Exotic Goggles
FCC42256,equipo-4-especial,Amuleto estelar,Cloudbound Charm
A57A6454,equipo-4-especial,Equipamiento interior,Undergear
9210A655,equipo-4-especial,Gafas de estudioso,Scholar's Glasses
1706E950,equipo-4-especial,Gafas protectoras deportivas,Sports Goggles
206C2B51,equipo-4-especial,Delantal de la tienda de champon,Champon Shop Apron
79D26D53,equipo-4-especial,Férula de entrenamiento,Training Weights
4EB8AF52,equipo-4-especial,Pegatina de rosa,Rose Sticker
73FFF359,equipo-4-especial,Pendientes de castella,Castella Earrings
44953158,equipo-4-especial,Anillo de metal,Metal Ring
729637CA,equipo-4-especial,Gafas celestiales,Celestial Glasses
45FCF5CB,equipo-4-especial,Calcetines deportivos,Sports Socks
1C42B3C9,equipo-4-especial,Muñequera de la victoria,Wristband of Victory
2B2871C8,equipo-4-especial,Amuleto de exorcismo,Charm of Exorcism
AE3E3ECD,equipo-4-especial,Gafas clásicas,Classic Glasses
9954FCCC,equipo-4-especial,Peluche del umibozu,<FUL:UMIBOZU> Plushie
C0EABACE,equipo-4-especial,Diadema desafiante,Defiance Headband
F78078CF,equipo-4-especial,Vendaje deportivo,Sports Bandage
CAC724C4,equipo-4-especial,Pegatina de la compra,Shopping Sticker
FDADE6C5,equipo-4-especial,Férula múscular,Muscle Weights
17F18B72,equipo-4-especial,Capucha del restaurante de fideos,Noodle Shop Hood
209B4973,equipo-4-especial,Llavero de <FUL:WANDABA>,<FUL:WANDABA> Keychain
79250F71,equipo-4-especial,Brazalete Omega,Omega Bangle
4E4FCD70,equipo-4-especial,Parche demoníaco,Demonbind Eyepatch
CB598275,equipo-4-especial,Vendaje oscuro,Shroud of Darkness
FC334074,equipo-4-especial,Amuleto oden deluxe,Deluxe Oden Charm
A58D0676,equipo-4-especial,Ojo negro,Eye Black
92E7C477,equipo-4-especial,Calcetines atléticos,Athletic Socks
AFA0987C,equipo-4-especial,Réplica de néctar,Ambrosia Replica
98CA5A7D,equipo-4-especial,Gafas inteligentes Neo,Neo Sleek Glasses
F95E3E60,equipo-4-especial,Gafas de sol del callejón,Back-Alley Shades
CE34FC61,equipo-4-especial,Diadema energética,Energizing Headband
978ABA63,equipo-4-especial,Diadema del valiente,Gutsy Headband
A0E07862,equipo-4-especial,Delantal de la tienda de ramen,Ramen Shop Apron
25F63767,equipo-4-especial,Gafas deportivas Neo,Neo Sports Glasses
129CF566,equipo-4-especial,Amuleto de gaviota,Seagull Charm
4B22B364,equipo-4-especial,Anillo lirio del valle,Lily of the Valley Ring
7C487165,equipo-4-especial,Tobilleras supremas,Supreme Braces
410F2D6E,equipo-4-especial,Gafas de velocidad,Speed Glasses
7665EF6F,equipo-4-especial,Anillo de trueno,Thunderbolt Ring
9C3982D8,equipo-4-especial,Llavero de caravana,Caravan Keychain
AB5340D9,equipo-4-especial,Amuleto relámpago,Lightning Charm
F2ED06DB,equipo-4-especial,Cúpula de nieve del pingüino,Penguin Snow Dome
C587C4DA,equipo-4-especial,Bandana de <FLC:ENDO>,<FLC:ENDO>'s Headband
40918BDF,equipo-4-especial,Anillo de sol,Sun Ring
77FB49DE,equipo-4-especial,Gafas de <FLC:YUTO>,<FLC:YUTO>'s Goggles
2E450FDC,equipo-4-especial,Pegatina de Pegaso,Pegasus Sticker
192FCDDD,equipo-4-especial,Anillo de nube de truenos,Thundercloud Ring
246891D6,equipo-4-especial,Accesorio de profesor Layton,Professor Layton Accessory
130253D7,equipo-4-especial,Anillo estelar,Starlit Ring
CA29E180,equipo-4-especial,Talismán de <FLC:ENDO>,<FLC:ENDO> Talisman
FD432381,equipo-4-especial,Amuleto de cumulonimbo,Charged Cloud Charm
A4FD6583,equipo-4-especial,Llavero de conejito,Bunny's Keychain
AC1E0F5F,consumible,Guts Gear,Guts Gear
164F06C6,consumible,Barrita de proteínas,PWR Protein Bar
807F01B1,consumible,Bebida isotónica,Energy Drink
7F5FAA37,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
1A969068,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
4A7BF6CB,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
1B2E5BEB,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
F76F828C,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
F50EEFA0,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
9C0F2F0E,consumible,"Espíritu \""<CHARA_NAME>\""","Spirit \""<CHARA_NAME>\"""
620FEA26,consumible,Página del cuaderno del abuelo,Grandpa's Notebook Page: Super Moves
D85EE3BF,consumible,Citas inspiradoras,Inspirational Quotes
4E6EE4C8,consumible,Entrenarse es como hacer bolas de arroz,Practice is Like Rice Balls
EDFB8056,consumible,La trayectoria del gran <FLA:ENDO>,The Legend of <FLA:ENDO>'s Trail
7BCB8721,consumible,Página de planes de <LST:REIJI>,Shadow Plans Page
C19A8EB8,consumible,Página del diario de <FST:KINO>,Coordinator <FST:KINO>'s Diary Page
57AA89CF,consumible,Bajo las estrellas,Under the Starry Sky
C6B7365F,consumible,Estrella de la victoria,Victory Star
50873128,consumible,Piedra de la victoria,Victory Stone
062BFE0D,consumible,Insignia de la pasión,Proof of Training: Zeal
BC7AF794,consumible,Insignia de la unidad,Proof of Training: Leadership
2A4AF0E3,consumible,Insignia de la paz mental,Proof of Training: Beyond
89DF947D,consumible,Insignia de la excelencia,Proof of Training: Excellence
1FEF930A,consumible,Insignia del destino,Proof of Training: Fate
A5BE9A93,consumible,Insignia de la distinción,Proof of Training: Psychic
338E9DE4,consumible,Insignia de la reflexión,Proof of Training: Rumination
D2154CC9,consumible,Judías de la patada,Kick Strength Bean
68444550,consumible,Judías de la paz mental,Acuity Bean
FE744227,consumible,Judías de la pericia,Finesse Bean
5DE126B9,consumible,Judías de la firmeza,Steadfast Bean
CBD121CE,consumible,Judías de la dureza,Toughness Bean
71802857,consumible,Judías de la celeridad,Velocity Bean
E7B02F20,consumible,Judías del conocimiento,Intellect Bean
2517EB64,consumible,Estrella de vínculo,Bond Star
2BEAE262,consumible,Pasión,Zeal
91BBEBFB,consumible,Amistad,Friendship
078BEC8C,consumible,Amor,Love
A41E8812,consumible,Gratitud,Gratitude
322E8F65,consumible,Vitalidad,Vitality
887F86FC,consumible,Objetivo,Target
1E4F818B,consumible,Sueño,Dream
B5C0BCCD,consumible,Unidad,Unity
0F91B554,consumible,Desafío,Challenge
99A1B223,consumible,Creación,Creation
3A34D6BD,consumible,Flor de Inazuma,Inazuma Flower
AC04D1CA,consumible,Hierba de Mano celestial,God Hand Herb
4FE4022A,consumible,Moneda feroz,Blazeburst Coin
F5B50BB3,consumible,Moneda explosiva,Breakburst Coin
63850CC4,consumible,Moneda imperecedera,Undying Coin
648FF4D0,consumible,Medalla rara BB,BB Rare Medal
DEDEFD49,consumible,Etiqueta nombre BB,BB Name Tag
48EEFA3E,consumible,Medalla pin BB,BB Pin Badge
BCBF817A,consumible,Orbe EXP pequeño,Small EXP Orb
06EE88E3,consumible,Orbe EXP mediano,Medium EXP Orb
90DE8F94,consumible,Orbe EXP grande,Large EXP Orb
63166002,consumible,Nuevas posibilidades,New Possibilities
A57BEC7D,consumible,Caja de Elige a tu personaje,Choose-a-Character Crate
1F2AE5E4,consumible,Caja de la victoria (plata),Victory Crate (Silver)
891AE293,consumible,Caja de la victoria (oro),Victory Crate (Gold)
18075D03,consumible,Caja de la victoria (leyenda),Victory Crate (Legendary)
8E375A74,consumible,Caja de la victoria (Ícono),Victory Crate (Hero)
FD8E9A63,consumible,Caja de Elige tu recompensa,Choose-a-Reward Crate
6BBE9D14,consumible,Semilla diamante,Fabled Seed
FB29BF1A,consumible,Medalla de la victoria,Victory Medal
5B529B1C,consumible,デスソード,デスソード
D7FC1B8D,consumible,エターナルブリザード,エターナルブリザード
41CC1CFA,consumible,キングスランス,キングスランス
E2597864,consumible,ドラゴンクラッシュ,ドラゴンクラッシュ
773395F2,consumible,そよかぜステップ,そよかぜステップ
559E2DBF,consumible,ビューティフルフープ,ビューティフルフープ
D4A6F16C,consumible,ザ・ミスト,ザ・ミスト
4296F61B,consumible,バーニングキャッチ,バーニングキャッチ
D33977E9,consumible,ゴッドハンド,ゴッドハンド
9ACA020B,escudo,Génesis,Genesis
F0E1ABD5,escudo,Raimon,Raimon
4AB0A24C,escudo,Royal Academy,Royal Academy
DC80A53B,escudo,Occult,Occult
7F15C1A5,escudo,Wild,Wild
E925C6D2,escudo,Brain,Brainwashing
5374CF4B,escudo,Otaku,Otaku
C544C83C,escudo,Shuriken,Shuriken
545977AC,escudo,Farm,Farm
C26970DB,escudo,Kirkwood,Kirkwood
27E0B7BB,escudo,Zeus,Zeus
B1D0B0CC,escudo,Inazuma Kids FC,Inazuma Kids FC
0B81B955,escudo,Umbrella,Umbrella
9DB1BE22,escudo,Sallys,Street Sally's
3E24DABC,escudo,Veteranos Inazuma,Raimon Veterans
E3C826B9,escudo,Tormenta de Géminis,Gemini Storm
59992F20,escudo,Épsilon,Epsilon
CFA92857,escudo,Génesis,Genesis
6C3C4CC9,escudo,Épsilon Plus,Advanced Epsilon
FA0C4BBE,escudo,Servicio Secreto,Secret Service
405D4227,escudo,Alpino,Alpine
D66D4550,escudo,Claustro Sagrado,Cloister Divinity
4770FAC0,escudo,Royal Academy Redux,Royal Academy Redux
D140FDB7,escudo,Fauxshore,Fauxshore
B26E6081,escudo,Mary Times,Mary Times
245E67F6,escudo,Emperadores Oscuros,Dark Emperors
9E0F6E6F,escudo,Triple C,Super Triple C
ABAA0D86,escudo,Mar de Árboles,Forest Team
3D9A0AF1,escudo,Jóvenes Inazuma,Young Inazuma
11FB041F,escudo,Prominence,Prominence
80E6BB8F,escudo,Polvo de Diamantes,Diamond Dust
16D6BCF8,escudo,Caos,Chaos
C8471DB1,escudo,Inazuma Japón,Inazuma National
753BACCF,escudo,Neo Japón,Neo National
E30BABB8,escudo,Big Waves,Big Waves
12D05D9D,escudo,Dragones de Fuego,Fire Dragon
27753E74,escudo,Leones del Desierto,Desert Lions
B66881E4,escudo,Ángel Oscuro,Dark Angels
20588693,escudo,Equipo Ogro,Team Ogre
43761BA5,escudo,Knights of Queen,Queen's Knights
D5461CD2,escudo,<MNT:TEAMK>,<MNT:TEAMK>
6F17154B,escudo,Los Emperadores,The Empire
F927123C,escudo,Unicorn,Unicorn
5AB276A2,escudo,Orfeo,Orpheus
CC8271D5,escudo,Os Reis,The Kingdom
76D3784C,escudo,<FST:GARCILDO> Team,Team <FST:GARCILDO>
E0E37F3B,escudo,Pequeños Gigantes,Little Gigantes
71FEC0AB,escudo,Grifos de la Rosa,Rose Griffons
E7CEC7DC,escudo,Los Rojos,Red Matador
8025368E,escudo,Brocken Brigade,Brocken Brigade
161531F9,escudo,Caimanes del Cabo,The Cape Crusaders
AC443860,escudo,Sky Team,Apostles from the Sky
3A743F17,escudo,Dark Team,Devil Army Z
806E4B1D,escudo,Raimon revolucionario,Revolutionary Raimon
3A3F4284,escudo,Caballeros Templarios,Black Templars
AC0F45F3,escudo,Empollones,Prodigy Grammar
0F9A216D,escudo,Vía Láctea,Milky Way
99AA261A,escudo,Poderosa Fe,Almighty Faith
23FB2F83,escudo,Royal Academy (GO),Royal Academy (GO)
B5CB28F4,escudo,Cala Pirata,Pirates Cove
24D69764,escudo,Mar de Luna,Lunar Sea
576F5773,escudo,Alpino (GO),Alpine (GO)
C15F5004,escudo,Kirkwood (GO),Kirkwood (GO)
7B0E599D,escudo,Espejismo,Mirage
4EAB3A74,escudo,Universal,Universal
D89B3D03,escudo,Monte Olimpo,Mount Olympus
62CA349A,escudo,Dragon Link,Dragon Link
F4FA33ED,escudo,Luz Eterna,Eternal Light
65E78C7D,escudo,Oscuridad Ancestral,Ancient Darkness
F3D78B0A,escudo,Equipo Zero,Team Zero
943C7A58,escudo,Segundo equipo del Raimon,Raimon Second Squad
020C7D2F,escudo,Edad Dorada,Golden Oldies
B85D74B6,escudo,Ultramegahiedra,Ivy Selective
2E6D73C1,escudo,Inazuma Kids FC (GO),Inazuma Kids FC (GO)
8DF8175F,escudo,Revolucionarios,Revolutionaries
1BC81028,escudo,Garras del Sur,Southern Claw
A19919B1,escudo,Colmillos del Norte,Northern Fang
37A91EC6,escudo,Cuerno Demoníaco,Demon's Horn
5E93AF23,escudo,<MNT:TENMAS>,The <MNT:TENMAS>
E4C2A6BA,escudo,Protocolo Omega,Protocol Omega
D167C553,escudo,<MNT:SHIROSHIKA>,<MNT:SHIROSHIKA>
4757C224,escudo,Protocolo Omega 3.0,Protocol Omega 3.0
FD06CBBD,escudo,Ejército de terracota,The Terracotta Army
6B36CCCA,escudo,Zanark Domain,Zanark's Domain
FA2B735A,escudo,Cascada Perfecta,Perfect Cascade
8992B34D,escudo,Zan,Zan
1FA2B43A,escudo,Gir,Gihl
A5F3BDA3,escudo,Gar,Gahl
33C3BAD4,escudo,Ragnah,Ragnah
9056DE4A,escudo,Aullido Lunar,Lunar Howl
0666D93D,escudo,Nosfanáticos,Nosfanatica
BC37D0A4,escudo,Criaturas de la Noche,Children of the Night
2A07D7D3,escudo,Inazuma Japón Legendario,Inazuma Legend National
BB1A6843,escudo,Desesperdidos,The Despairadoes
DCF19911,escudo,Inazuma Japón Alterno,Inazuma Another National
27918B91,escudo,Star Unicorn,America United
B1A18CE6,escudo,Clan Oda,Oda's Oddjobs
8404EF0F,escudo,Protocolo Omega 2.0,Protocol Omega 2.0
3E55E696,escudo,Ira de Imagawa,Imagawa's Ire
A865E1E1,escudo,El Dorado 01,El Dorado 01
39785E71,escudo,El Dorado 02,El Dorado 02
AF485906,escudo,El Dorado 03,El Dorado 03
5A56C347,escudo,Caballeros de la Mesa Redonda,Knights of the Round Table
E007CADE,escudo,Chrono Storm,Chrono Storm
7637CDA9,escudo,Armiños Invernales,The Snow Weasels
D5A2A937,escudo,Osos Dorados,The Golden Bears
4392AE40,escudo,Aves Acuáticas,The Aquatic Wings
F9C3A7D9,escudo,Víboras Nocturnas,The Night Vipers
6FF3A0AE,escudo,Canes Escarlata,The Crimson Hounds
1B67D85E,escudo,Equipo A-5,Special Force A-5
9ABB3E21,escudo,Nuevo Inazuma Japón,New Inazuma National
B983CD65,escudo,Earth Eleven,Earth Eleven
03D2C4FC,escudo,Dragones de Fuego (GO 3),Fire Dragon (GO 3)
95E2C38B,escudo,Big Waves (GO 3),Big Waves (GO 3)
3677A715,escudo,Cimitarras,Shamshir
A047A062,escudo,Muay Tigers,Muay Tigers
1A16A9FB,escudo,Storm Wolves,Storm Wolves
8C26AE8C,escudo,Resistencia Japón,Japanese Resistance
1D3B111C,escudo,Sílice,Silica Eleven
8B0B166B,escudo,Naiadi,Naiadi Eleven
6E82D10B,escudo,Magmavís,Magmavia Eleven
F8B2D67C,escudo,Fertilia,Fertilia Eleven
42E3DFE5,escudo,Falam Medius,Falam Medius
D4D3D892,escudo,Flota Ixar,Ixar Fleet
7746BC0C,escudo,Big Bang,Big Bang
E176BB7B,escudo,Supernova,Supernova
5B27B2E2,escudo,Dinastía Galáctica,Space Rankers
CD17B595,escudo,Sombras,Shadows
5014EB5A,escudo,Raimon Isla Remota,Backwater Raimon
EA45E2C3,escudo,Polaris,Polestar
7C75E5B4,escudo,Plenilunio,Lunar Prime
DFE0812A,escudo,Bastión,Rampart
49D0865D,escudo,Kirkwood (Ares),Kirkwood (Ares)
F3818FC4,escudo,Brain (Ares),Brainwashing (Ares)
65B188B3,escudo,Royal Academy (Ares),Royal Academy (Ares)
F4AC3723,escudo,Zeus (Ares),Zeus (Ares)
629C3054,escudo,Alpino (Ares),Alpine (Ares)
8715F734,escudo,Academia Alia,Alia Academy
1125F043,escudo,Instituto Ribera,Everytown
AB74F9DA,escudo,Isla Remota,Backwater
B2B094DD,escudo,Barcelona Orb,Barcelona Orb
248093AA,escudo,Colina Verde,Green Hill
8183BBD8,escudo,Inazuma Japón Implacable,Inazuma National War God
3BD2B241,escudo,Bisonte Rojo,Raging Bulls
ADE2B536,escudo,Demonios Brillantes,Fallen Angels
0E77D1A8,escudo,Bailarines Eternos,Eternal Dancers
9847D6DF,escudo,Ejército del Fénix Árabe,Arabian Firebirds
2216DF46,escudo,Tropa Acrobática del Fútbol,Avenging Acrobats
B426D831,escudo,Gigantes Invencibles,Los Invencibles
253B67A1,escudo,Navy Invader,Ace Invaders
B30B60D6,escudo,Chispas Perfectas,Pitch Perfectionists
5682A7B6,escudo,Olé de Samba,The Sambassadors
C0B2A0C1,escudo,Guardianes de la Reina,Guardians of the Queen
7AE3A958,escudo,Eclipse de Orión,Orion Eclipse
ECD3AE2F,escudo,Unicornios con Estrellas,Star-Spangled Unicorns
4F46CAB1,escudo,<MNT:KINUNS>,<MNT:KINUNS>
D976CDC6,escudo,Gatos Estrella de Shanghái,Shanghai Star Cats
6327C45F,escudo,Escuadrón del Barrio,Street Rat Boys
5532F71E,escudo,<MNT:NAGUMOHARA>,<MNT:NAGUMOHARA>
EF63FE87,escudo,Campeones Raimon,Raimon Kings
7953F9F0,escudo,Northbright,Northbright
DAC69D6E,escudo,Club de béisbol de <MNT:NAGUMOHARA>,<MNT:NAGUMOHARA> Baseball Club
4CF69A19,escudo,West Manor,West Manor
F6A79380,escudo,Internacional Eastwind,Eastwind International
609794F7,escudo,Stormridge,Stormridge
F18A2B67,escudo,Táctica Royal Academy,Tactical Royal
67BA2C10,escudo,Twinford,Twinford
8233EB70,escudo,Crosswind-Fauxshore,Crosswind-Fauxshore
1403EC07,escudo,Academia Orchid,Orchid Academy
AE52E59E,escudo,Vendedores de <MNT:NAGUMOHARA>,<MNT:NAGUMOHARA> Shopkeepers
3862E2E9,escudo,Goleadores del Callejón,Back Alley Kickers
9BF78677,escudo,Gaviotas FC,Seagull FC
0DC78100,escudo,Solaria-Zeus,Solaria-Zeus
B7968899,escudo,Instituto Visión Noble,Noble Insight Institute
21A68FEE,escudo,Lawcrest,Lawcrest
B0BB307E,escudo,Academia IA,AI Academy
268B3709,escudo,Alpino (V),Alpine (V)
4160C65B,escudo,Mary Times (V),Mary Times (V)
D750C12C,escudo,Plathos,Platos
6D01C8B5,escudo,Destructores,Destroyers
FB31CFC2,escudo,Guardianes,Gatekeepers
58A4AB5C,escudo,Selección de Japón (V),Japan National (V)
CE94AC2B,escudo,Zanark Outsiders,Zanark's Outsiders
E5D81A22,escudo,Tormenta cortante,Tearing Tempest
0051DD42,escudo,Hojas espinosas,Leaf Lacerators
9661DA35,escudo,Aplastarocas,Stone Smashers
2C30D3AC,escudo,Llamarada volcánica,Molten Maelstrom
30554BA6,escudo,Club de baile,Dance Club
8A04423F,escudo,Club de balonmano,Handball Club
1C344548,escudo,Club de bádminton,Badminton Club
BFA121D6,escudo,Club de surf,Surf Club
299126A1,escudo,Club de rugby,Rugby Club
93C02F38,escudo,Club de sumo,Sumo Club
05F0284F,escudo,Club de kendo,Kendo Club
94ED97DF,escudo,Club de judo,Judo Club
02DD90A8,escudo,Club de artes marciales,Martial Arts Club
E75457C8,escudo,Club de culturismo,Bodybuilding Club
716450BF,escudo,Club de voleibol,Volleyball Club
CB355926,escudo,Club de ping-pong,Table Tennis Club
5D055E51,escudo,Club de tenis,Tennis Club
FE903ACF,escudo,Club de atletismo,Track and Field Club
68A03DB8,escudo,Club de baloncesto,Basketball Club
D2F13421,escudo,Club de natación,Swimming Club
44C13356,escudo,Club de waterpolo,Water Polo Club
D5DC8CC6,escudo,Club de ciberdeportes,Esports Club
43EC8BB1,escudo,Club de informática,Computer Club
24077AE3,escudo,Club de investigación,Quiz Society
B2377D94,escudo,Club de cartas,Karuta Club
0866740D,escudo,Club de go y shogi,Go & Shogi Club
9E56737A,escudo,Club de teatro,Drama Club
3DC317E4,escudo,Club de magia,Magic Society
ABF31093,escudo,Club de danza folclórica,Folk Dance Club
11A2190A,escudo,Club de ceremonia del té,Tea Ceremony Club
87921E7D,escudo,Club de astronomía,Space Laboratory
168FA1ED,escudo,Club de arte,Art Club
80BFA69A,escudo,Club de idols,Idol-Lovers Club
653661FA,escudo,Club de ocultismo,Occult Society
F306668D,escudo,Banda juvenil de viento,Wind Orchestra Club
49576F14,escudo,Club de canto,Choir Club
DF676863,escudo,Club de música moderna,Modern Music Club
7CF20CFD,escudo,Club de periodismo,Newspaper Club
EAC20B8A,escudo,Club de metalurgia,Metal Club
50930213,escudo,Club de biología marina,Marine Biology Club
C6A30564,escudo,Club de manga,Manga Club
8899C4CF,escudo,Emblema: Juventud,Youth
32C8CD56,escudo,Emblema: Alas,Wings
A4F8CA21,escudo,Emblema: Flash,Flash
076DAEBF,escudo,Emblema: Lobo Negro,Black Wolf
915DA9C8,escudo,Emblema: Espada de las Espinas,Sword of Thorns
2B0CA051,escudo,Emblema: Hojas Duales,Dual Blades
BD3CA726,escudo,Emblema: Inazuma,Inazuma
2C2118B6,escudo,Emblema: Trueno,Thunder
BA111FC1,escudo,Emblema: León Rojo,Red Lion
