# Las pasivas fijas de cada Idolo y Diamante, leidas de sus tableros (NOTAS O-162, O-163).
# origen propio = tablero del personaje; basara = un tablero por arquetipo elegible (orden 0 = el de serie).
# pasiva_id como en la partida. Se ensenan las del tronco y las de la rama elegida, por casilla. tablero = la clave del tablero, la que la partida guarda en 0xBAFA8DBD.
# Lo genera herramientas/construir_pasivas_fijas.py.
identidad,nombre,rareza,origen,arquetipo,orden,tramo,casilla,nivel,pasiva_id,tablero
9A3492BB,Rondula Flehl,5,propio,,0,tronco,1,0,E9B407A5,C1C53470
9A3492BB,Rondula Flehl,5,propio,,0,tronco,3,0,B812419D,C1C53470
9A3492BB,Rondula Flehl,5,propio,,0,tronco,7,0,B812419D,C1C53470
9A3492BB,Rondula Flehl,5,propio,,0,tronco,11,0,41436E70,C1C53470
9A3492BB,Rondula Flehl,5,propio,,0,tronco,14,0,32FAAE67,C1C53470
A8184DE2,Rondula Flehl,8,basara,3,0,tronco,1,0,16D4E13E,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,tronco,3,0,1CAA9DE4,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama1,8,0,B812419D,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama1,12,0,47B73F79,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama1,15,0,72125C90,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama2,18,0,B812419D,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama2,22,0,47B73F79,15338E9B
A8184DE2,Rondula Flehl,8,basara,3,0,rama2,25,0,72125C90,15338E9B
A8184DE2,Rondula Flehl,8,basara,1,1,tronco,1,0,16D4E13E,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,tronco,3,0,1CAA9DE4,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama1,8,0,B812419D,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama1,12,0,CF6EEDEE,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama1,15,0,595EEA99,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama2,18,0,B812419D,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama2,22,0,CF6EEDEE,6234BE0D
A8184DE2,Rondula Flehl,8,basara,1,1,rama2,25,0,595EEA99,6234BE0D
A8184DE2,Rondula Flehl,8,basara,4,2,tronco,1,0,16D4E13E,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,tronco,3,0,1CAA9DE4,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama1,8,0,B812419D,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama1,12,0,41436E70,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama1,15,0,32FAAE67,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama2,18,0,B812419D,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama2,22,0,41436E70,FC502BAE
A8184DE2,Rondula Flehl,8,basara,4,2,rama2,25,0,32FAAE67,FC502BAE
A8184DE2,Rondula Flehl,8,basara,2,3,tronco,1,0,16D4E13E,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,tronco,3,0,1CAA9DE4,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama1,8,0,B812419D,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama1,12,0,186FF180,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama1,15,0,C99ABCE7,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama2,18,0,B812419D,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama2,22,0,186FF180,8B571B38
A8184DE2,Rondula Flehl,8,basara,2,3,rama2,25,0,C99ABCE7,8B571B38
A8184DE2,Rondula Flehl,8,basara,0,4,tronco,1,0,16D4E13E,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,tronco,3,0,1CAA9DE4,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama1,8,0,B812419D,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama1,12,0,84E41252,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama1,15,0,B14171BB,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama2,18,0,B812419D,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama2,22,0,84E41252,125E4A82
A8184DE2,Rondula Flehl,8,basara,0,4,rama2,25,0,B14171BB,125E4A82
A8184DE2,Rondula Flehl,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
A8184DE2,Rondula Flehl,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
B3FC2649,Rondula Flehl,7,propio,,0,tronco,1,0,E9B407A5,E80D8082
B3FC2649,Rondula Flehl,7,propio,,0,tronco,3,0,B812419D,E80D8082
B3FC2649,Rondula Flehl,7,propio,,0,tronco,7,0,B812419D,E80D8082
B3FC2649,Rondula Flehl,7,propio,,0,tronco,11,0,84E41252,E80D8082
B3FC2649,Rondula Flehl,7,propio,,0,tronco,14,0,B14171BB,E80D8082
8C0C41E7,Ruger Baran,7,propio,,0,tronco,1,0,F9235A84,D7FDE72C
8C0C41E7,Ruger Baran,7,propio,,0,tronco,3,0,F9235A84,D7FDE72C
8C0C41E7,Ruger Baran,7,propio,,0,tronco,7,0,1CAA9DE4,D7FDE72C
8C0C41E7,Ruger Baran,7,propio,,0,tronco,11,0,84E41252,D7FDE72C
8C0C41E7,Ruger Baran,7,propio,,0,tronco,14,0,B14171BB,D7FDE72C
A5C4F515,Ruger Baran,5,propio,,0,tronco,1,0,1CAA9DE4,FE3553DE
A5C4F515,Ruger Baran,5,propio,,0,tronco,3,0,CBAB818A,FE3553DE
A5C4F515,Ruger Baran,5,propio,,0,tronco,7,0,1CAA9DE4,FE3553DE
A5C4F515,Ruger Baran,5,propio,,0,tronco,11,0,41436E70,FE3553DE
A5C4F515,Ruger Baran,5,propio,,0,tronco,14,0,32FAAE67,FE3553DE
BE209EBE,Ruger Baran,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama1,8,0,F9235A84,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama1,12,0,47B73F79,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama1,15,0,72125C90,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama2,18,0,F9235A84,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama2,22,0,47B73F79,1685045C
BE209EBE,Ruger Baran,8,basara,3,0,rama2,25,0,72125C90,1685045C
BE209EBE,Ruger Baran,8,basara,1,1,tronco,1,0,F5D99E99,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,tronco,3,0,1CAA9DE4,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama1,8,0,F9235A84,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama1,12,0,CF6EEDEE,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama1,15,0,595EEA99,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama2,18,0,F9235A84,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama2,22,0,CF6EEDEE,618234CA
BE209EBE,Ruger Baran,8,basara,1,1,rama2,25,0,595EEA99,618234CA
BE209EBE,Ruger Baran,8,basara,4,2,tronco,1,0,F5D99E99,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,tronco,3,0,1CAA9DE4,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama1,8,0,F9235A84,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama1,12,0,41436E70,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama1,15,0,32FAAE67,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama2,18,0,F9235A84,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama2,22,0,41436E70,FFE6A169
BE209EBE,Ruger Baran,8,basara,4,2,rama2,25,0,32FAAE67,FFE6A169
BE209EBE,Ruger Baran,8,basara,2,3,tronco,1,0,F5D99E99,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,tronco,3,0,1CAA9DE4,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama1,8,0,F9235A84,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama1,12,0,186FF180,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama1,15,0,C99ABCE7,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama2,18,0,F9235A84,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama2,22,0,186FF180,88E191FF
BE209EBE,Ruger Baran,8,basara,2,3,rama2,25,0,C99ABCE7,88E191FF
BE209EBE,Ruger Baran,8,basara,0,4,tronco,1,0,F5D99E99,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,tronco,3,0,1CAA9DE4,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama1,8,0,F9235A84,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama1,12,0,84E41252,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama1,15,0,B14171BB,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama2,18,0,F9235A84,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama2,22,0,84E41252,11E8C045
BE209EBE,Ruger Baran,8,basara,0,4,rama2,25,0,B14171BB,11E8C045
BE209EBE,Ruger Baran,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
BE209EBE,Ruger Baran,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
DCD5DB61,Samguk Han,7,propio,,0,tronco,1,0,2097421C,87247DAA
DCD5DB61,Samguk Han,7,propio,,0,tronco,3,0,2097421C,87247DAA
DCD5DB61,Samguk Han,7,propio,,0,tronco,7,0,90BE2221,87247DAA
DCD5DB61,Samguk Han,7,propio,,0,tronco,11,0,84E41252,87247DAA
DCD5DB61,Samguk Han,7,propio,,0,tronco,14,0,B14171BB,87247DAA
EEF90438,Samguk Han,8,basara,3,0,tronco,1,0,90BE2221,7A51F278
EEF90438,Samguk Han,8,basara,3,0,tronco,3,0,13E09DFC,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama1,8,0,2097421C,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama1,12,0,47B73F79,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama1,15,0,72125C90,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama2,18,0,2097421C,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama2,22,0,47B73F79,7A51F278
EEF90438,Samguk Han,8,basara,3,0,rama2,25,0,72125C90,7A51F278
EEF90438,Samguk Han,8,basara,1,1,tronco,1,0,90BE2221,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,tronco,3,0,13E09DFC,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama1,8,0,2097421C,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama1,12,0,CF6EEDEE,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama1,15,0,595EEA99,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama2,18,0,2097421C,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama2,22,0,CF6EEDEE,0D56C2EE
EEF90438,Samguk Han,8,basara,1,1,rama2,25,0,595EEA99,0D56C2EE
EEF90438,Samguk Han,8,basara,4,2,tronco,1,0,90BE2221,9332574D
EEF90438,Samguk Han,8,basara,4,2,tronco,3,0,13E09DFC,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama1,8,0,2097421C,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama1,12,0,41436E70,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama1,15,0,32FAAE67,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama2,18,0,2097421C,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama2,22,0,41436E70,9332574D
EEF90438,Samguk Han,8,basara,4,2,rama2,25,0,32FAAE67,9332574D
EEF90438,Samguk Han,8,basara,2,3,tronco,1,0,90BE2221,E43567DB
EEF90438,Samguk Han,8,basara,2,3,tronco,3,0,13E09DFC,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama1,8,0,2097421C,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama1,12,0,186FF180,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama1,15,0,C99ABCE7,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama2,18,0,2097421C,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama2,22,0,186FF180,E43567DB
EEF90438,Samguk Han,8,basara,2,3,rama2,25,0,C99ABCE7,E43567DB
EEF90438,Samguk Han,8,basara,0,4,tronco,1,0,90BE2221,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,tronco,3,0,13E09DFC,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama1,8,0,2097421C,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama1,12,0,84E41252,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama1,15,0,B14171BB,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama2,18,0,2097421C,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama2,22,0,84E41252,7D3C3661
EEF90438,Samguk Han,8,basara,0,4,rama2,25,0,B14171BB,7D3C3661
EEF90438,Samguk Han,8,basara,5,5,tronco,1,0,90BE2221,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,tronco,3,0,13E09DFC,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama1,8,0,2097421C,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama1,12,0,9642721E,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama1,15,0,4C2BAEB7,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama2,18,0,2097421C,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama2,22,0,9642721E,E358A3C2
EEF90438,Samguk Han,8,basara,5,5,rama2,25,0,4C2BAEB7,E358A3C2
EEF90438,Samguk Han,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
EEF90438,Samguk Han,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
F51D6F93,Samguk Han,6,propio,,0,tronco,1,0,2097421C,AEECC958
F51D6F93,Samguk Han,6,propio,,0,tronco,3,0,2097421C,AEECC958
F51D6F93,Samguk Han,6,propio,,0,tronco,7,0,90BE2221,AEECC958
F51D6F93,Samguk Han,6,propio,,0,tronco,11,0,C99ABCE7,AEECC958
F51D6F93,Samguk Han,6,propio,,0,tronco,14,0,186FF180,AEECC958
58E6B88E,Sandra Fischer,5,propio,,0,tronco,1,0,2097421C,F6DBBAC2
58E6B88E,Sandra Fischer,5,propio,,0,tronco,3,0,2097421C,F6DBBAC2
58E6B88E,Sandra Fischer,5,propio,,0,tronco,7,0,2801F46B,F6DBBAC2
58E6B88E,Sandra Fischer,5,propio,,0,tronco,11,0,EFBECA29,F6DBBAC2
58E6B88E,Sandra Fischer,5,propio,,0,tronco,14,0,72125C90,F6DBBAC2
6ACA67D7,Sandra Fischer,8,basara,3,0,tronco,1,0,2097421C,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,tronco,3,0,A1D62C9A,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama1,8,0,90BE2221,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama1,12,0,47B73F79,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama1,15,0,72125C90,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama2,18,0,90BE2221,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama2,22,0,47B73F79,77419009
6ACA67D7,Sandra Fischer,8,basara,3,0,rama2,25,0,72125C90,77419009
6ACA67D7,Sandra Fischer,8,basara,1,1,tronco,1,0,2097421C,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,tronco,3,0,A1D62C9A,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama1,8,0,90BE2221,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama1,12,0,CF6EEDEE,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama1,15,0,595EEA99,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama2,18,0,90BE2221,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama2,22,0,CF6EEDEE,0046A09F
6ACA67D7,Sandra Fischer,8,basara,1,1,rama2,25,0,595EEA99,0046A09F
6ACA67D7,Sandra Fischer,8,basara,4,2,tronco,1,0,2097421C,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,tronco,3,0,A1D62C9A,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama1,8,0,90BE2221,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama1,12,0,41436E70,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama1,15,0,32FAAE67,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama2,18,0,90BE2221,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama2,22,0,41436E70,9E22353C
6ACA67D7,Sandra Fischer,8,basara,4,2,rama2,25,0,32FAAE67,9E22353C
6ACA67D7,Sandra Fischer,8,basara,2,3,tronco,1,0,2097421C,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,tronco,3,0,A1D62C9A,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama1,8,0,90BE2221,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama1,12,0,186FF180,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama1,15,0,C99ABCE7,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama2,18,0,90BE2221,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama2,22,0,186FF180,E92505AA
6ACA67D7,Sandra Fischer,8,basara,2,3,rama2,25,0,C99ABCE7,E92505AA
6ACA67D7,Sandra Fischer,8,basara,0,4,tronco,1,0,2097421C,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,tronco,3,0,A1D62C9A,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama1,8,0,90BE2221,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama1,12,0,84E41252,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama1,15,0,B14171BB,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama2,18,0,90BE2221,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama2,22,0,84E41252,702C5410
6ACA67D7,Sandra Fischer,8,basara,0,4,rama2,25,0,B14171BB,702C5410
6ACA67D7,Sandra Fischer,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
6ACA67D7,Sandra Fischer,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
712E0C7C,Sandra Fischer,6,propio,,0,tronco,1,0,2097421C,DF130E30
712E0C7C,Sandra Fischer,6,propio,,0,tronco,3,0,2097421C,DF130E30
712E0C7C,Sandra Fischer,6,propio,,0,tronco,7,0,2801F46B,DF130E30
712E0C7C,Sandra Fischer,6,propio,,0,tronco,11,0,9642721E,DF130E30
712E0C7C,Sandra Fischer,6,propio,,0,tronco,14,0,4C2BAEB7,DF130E30
4809DC7B,Sergi Hernández,6,propio,,0,tronco,1,0,1CAA9DE4,13F87AB0
4809DC7B,Sergi Hernández,6,propio,,0,tronco,3,0,F5D99E99,13F87AB0
4809DC7B,Sergi Hernández,6,propio,,0,tronco,7,0,8A9A9A93,13F87AB0
4809DC7B,Sergi Hernández,6,propio,,0,tronco,11,0,9642721E,13F87AB0
4809DC7B,Sergi Hernández,6,propio,,0,tronco,14,0,4C2BAEB7,13F87AB0
53EDB7D0,Sergi Hernández,8,basara,3,0,tronco,1,0,16D4E13E,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,tronco,3,0,1CAA9DE4,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama1,8,0,B812419D,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama1,12,0,47B73F79,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama1,15,0,72125C90,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama2,18,0,B812419D,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama2,22,0,47B73F79,15338E9B
53EDB7D0,Sergi Hernández,8,basara,3,0,rama2,25,0,72125C90,15338E9B
53EDB7D0,Sergi Hernández,8,basara,1,1,tronco,1,0,16D4E13E,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,tronco,3,0,1CAA9DE4,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama1,8,0,B812419D,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama1,12,0,CF6EEDEE,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama1,15,0,595EEA99,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama2,18,0,B812419D,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama2,22,0,CF6EEDEE,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,1,1,rama2,25,0,595EEA99,6234BE0D
53EDB7D0,Sergi Hernández,8,basara,4,2,tronco,1,0,16D4E13E,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,tronco,3,0,1CAA9DE4,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama1,8,0,B812419D,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama1,12,0,41436E70,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama1,15,0,32FAAE67,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama2,18,0,B812419D,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama2,22,0,41436E70,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,4,2,rama2,25,0,32FAAE67,FC502BAE
53EDB7D0,Sergi Hernández,8,basara,2,3,tronco,1,0,16D4E13E,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,tronco,3,0,1CAA9DE4,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama1,8,0,B812419D,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama1,12,0,186FF180,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama1,15,0,C99ABCE7,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama2,18,0,B812419D,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama2,22,0,186FF180,8B571B38
53EDB7D0,Sergi Hernández,8,basara,2,3,rama2,25,0,C99ABCE7,8B571B38
53EDB7D0,Sergi Hernández,8,basara,0,4,tronco,1,0,16D4E13E,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,tronco,3,0,1CAA9DE4,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama1,8,0,B812419D,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama1,12,0,84E41252,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama1,15,0,B14171BB,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama2,18,0,B812419D,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama2,22,0,84E41252,125E4A82
53EDB7D0,Sergi Hernández,8,basara,0,4,rama2,25,0,B14171BB,125E4A82
53EDB7D0,Sergi Hernández,8,basara,5,5,tronco,1,0,16D4E13E,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,tronco,3,0,1CAA9DE4,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama1,8,0,B812419D,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama1,12,0,9642721E,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama1,15,0,4C2BAEB7,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama2,18,0,B812419D,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama2,22,0,9642721E,8C3ADF21
53EDB7D0,Sergi Hernández,8,basara,5,5,rama2,25,0,4C2BAEB7,8C3ADF21
61C16889,Sergi Hernández,5,propio,,0,tronco,1,0,1CAA9DE4,3A30CE42
61C16889,Sergi Hernández,5,propio,,0,tronco,3,0,F5D99E99,3A30CE42
61C16889,Sergi Hernández,5,propio,,0,tronco,7,0,8A9A9A93,3A30CE42
61C16889,Sergi Hernández,5,propio,,0,tronco,11,0,604AA059,3A30CE42
61C16889,Sergi Hernández,5,propio,,0,tronco,14,0,32FAAE67,3A30CE42
04F417C5,Shawn Froste,6,propio,,0,tronco,1,0,1CAA9DE4,5F05B10E
04F417C5,Shawn Froste,6,propio,,0,tronco,3,0,CBAB818A,5F05B10E
04F417C5,Shawn Froste,6,propio,,0,tronco,7,0,1CAA9DE4,5F05B10E
04F417C5,Shawn Froste,6,propio,,0,tronco,11,0,9642721E,5F05B10E
04F417C5,Shawn Froste,6,propio,,0,tronco,14,0,4C2BAEB7,5F05B10E
2D3CA337,Shawn Froste,5,propio,,0,tronco,1,0,1CAA9DE4,76CD05FC
