# Todas las supertecnicas del juego, de skill_config.
# categoria: columna 14, que separa las cuatro sin excepciones.
# subtipo: columna 9. Los nombres los aporto Aaron.
# poder (AT): columna 11. tp: columna 10. elemento: columna 12.
id,nombre,categoria,subtipo,subtipo_valor,elemento,poder,tp,nombre_interno,descripcion
0CC73957,Choque directo,Regate,normal,0,Bosque,300,50,who00960,Canaliza fuerzas electromagnéticas para elevarte y avanzar como un tren de levitación magnética.
4DF6224E,Rematerialización,Regate,normal,0,Bosque,360,60,who00970,Activa un extraño teletransportador sobre su cabeza e intercambia su posición con la del rival.
82EABAC9,Ojo del huracán,Regate,normal,0,Bosque,440,70,who00980,Desata una tempestad que sacude la tierra para cegar a los defensas y pasar a toda velocidad.
C3DBA1D0,Salto explosivo,Regate,normal,0,Fuego,360,60,who00990,Estira el balón como una cuerda de goma y dispáralo contra el rival para derribarlo.
603C0EB6,Avance chispeante,Regate,normal,0,Fuego,360,60,who01000,Provoca una explosión de fuegos artificiales cuyo destello asusta al rival.
210D15AF,Ataque de garza,Regate,normal,0,Fuego,360,60,who01010,Cae en picado desde el cielo y golpea el balón en una trayectoria curva.
E25E3884,Corriente negra,Regate,normal,0,Montana,540,85,who01020,Cruza los brazos mientras un remolino con forma de dragón ataca al rival y te plantas con orgullo. Técnica que demuestra valentía.
A36F239D,Espada real,Regate,normal,0,Montana,540,85,who01030,Empuña una deslumbrante espada para blandilar con todas tus fuerzas. Técnica solo para quienes posean un alma de rey.
64F962D2,Formateo de disco,Regate,normal,0,,440,70,who01040,"Extiende un aura del caos que elimina todo lo que encuentra en su camino, incluidos los rivales."
25C879CB,Estampida en línea,Regate,normal,0,,360,60,who01050,Sincronízate perfectamente con tus compañeros para arrasar con los defensas en una línea imparable.
E69B54E0,Brisa encabritada,Regate,normal,0,Viento,440,70,who01060,De repente aparece una cabra en el campo. ¡Usa la Brisa deslizante para salvar a la cabra!
A7AA4FF9,Despliegue de señuelos,Regate,normal,0,,540,85,who01070,Crea incontables copias de ti mismo y supera al rival confundido burlándote de él.
68B6D77E,Hoz de remolino,Regate,normal,0,Viento,800,140,who01080,Gira alrededor del rival enrollándolo y lanzándolo por los aires con un torbellino.
2987CC67,La tempestad,Regate,normal,0,Bosque,800,140,who01090,Invoca una tormenta eléctrica que desgarra el cielo y deja que los rayos caigan sobre el campo mientras el balón se propulsa hacia delante.
5756CCB7,Relámpago bestial,Regate,normal,0,Bosque,800,140,who01100,Controla los rayos mientras vuelas por el campo para robar el balón y lanzar por los aires a tus rivales en una tormenta de poder.
1667D7AE,Espada sombría,Regate,normal,0,Montana,720,120,who01110,"Desata una espada negro carmesí desde una grieta en el vacío, que atraviesa el balón y a los enemigos con una precisión letal."
D534FA85,Garras llameantes,Regate,normal,0,Fuego,800,140,who01120,Atraviesa el suelo con garras de fuego y derriba a tus enemigos con una onda expansiva bestial.
9405E19C,Rayo demoníaco,Regate,normal,0,Montana,800,140,who01130,Libera una bandada de murciélagos para atraer al rayo y derriba al objetivo de un golpe electrizante.
5393A0D3,Aro-Alehop,Regate,normal,0,Viento,300,50,who01140,Realiza una ofensiva con elegante gimnasia rítmica que bloquea los movimientos del rival.
12A2BBCA,Mirada intimidante,Regate,normal,0,Montana,360,60,who01150,Clava una mirada penetrante en el rival que le arrebata todas las ganas de luchar.
D1F196E1,Bolea ígnea,Regate,normal,0,Fuego,300,50,who01160,Haz rodar el balón entre llamas hasta el rival para que explote en el momento justo.
90C08DF8,Regate en Z,Regate,normal,0,Bosque,360,60,who01170,Ábrete paso a toda velocidad con una finta que dibuja una Z perfecta en el suelo.
5FDC157F,Deriva desértica,Regate,normal,0,Montana,440,70,who01180,"Surca la arena a toda velocidad, dejando tras de ti un remolino de polvo mientras eludes al defensa."
1EED0E66,Siega baja,Regate,normal,0,Bosque,440,70,who01190,Lanza un implacable golpe bajo que se desliza por el suelo y derriba al defensa.
0EE88AB5,Ruta de la Seda,Regate,normal,0,Fuego,440,70,who01200,Deja atrás a los defensas bajo el sol del atardecer de la Ruta de la Seda.
4FD991AC,Excavación,Regate,normal,0,Montana,540,85,who01210,"Gira con fuerza, húndete bajo el césped y excava un túnel bajo tierra para esquivar el bloqueo."
8C8ABC87,Chorro rebotante,Regate,normal,0,Viento,540,85,who01220,Conviértete en líquido para fluir alrededor del defensa antes de que pueda reaccionar.
CDBBA79E,Lecho de lava,Regate,normal,0,Fuego,540,85,who01230,Haz aparecer magma fundido que se endurece al instante y atrapa al oponente.
0A2DE6D1,Salto champiñón,Regate,normal,0,Bosque,540,85,who01240,"Rebota de un champiñón gigante a otro para pasar por encima del rival, liberando esporas a tu paso."
4B1CFDC8,Bloqueo holográfico,Regate,normal,0,Montana,640,100,who01250,Invoca brazos holográficos gigantes que atrapan y apartan a todo el que se ponga en tu camino.
884FD0E3,Bofetón látigo,Regate,normal,0,Viento,640,100,who01260,Finge fallar el golpe para atacar por detrás al rival con una afilada cuchilla acuática.
C97ECBFA,Plumas brillantes,Regate,normal,0,Viento,540,85,who01270,Invoca unas radiantes alas mágicas y supera a tu oponente con elegancia y sin esfuerzo.
0662537D,Espada de Atlas,Regate,normal,0,Montana,640,100,who01280,"Saca un mandoble gigante y golpea el suelo, destruyendo todo bajo tus pies."
47534864,Arco psíquico,Regate,normal,0,Bosque,640,100,who01290,Da forma al balón con tu poder mental para dispararlo como una flecha hacia la defensa.
398248B4,¡Hala! ¡Un ovni!,Regate,normal,0,Bosque,540,85,who01300,Grita que hay un ovni para llamar la atención del rival y escabúllete con el balón a toda velocidad.
78B353AD,Acorde difuso,Regate,normal,0,Fuego,640,100,who01310,Golpea la pelota y desata una cascada de notas para orquestar un avance cegador.
BBE07E86,Remolino de hojas,Regate,normal,0,Bosque,640,100,who01320,Gira agarrándote de la mano de un compañero en un torbellino de hojas para abrirte paso.
FAD1659F,Galope de caballo,Regate,normal,0,Viento,800,140,who01330,Carga a dos aliados en la espalda y embiste con un poder brutal para arrasar con los demás.
6CE162E8,Galope de Univolt,Regate,normal,0,Fuego,800,140,who01331,Echa a correr en un esprint ultrarrápido y arrasa con lo que se atreva a interponerse en tu camino.
3D4724D0,Fulgor de pavo real,Regate,normal,0,Bosque,800,140,who01340,Extiende tus brillantes plumas de pavo real y deslumbra a tus rivales con un estallido de luz iridiscente.
AB7723A7,Fulgor de Fenikias,Regate,normal,0,Viento,800,140,who01341,Suelta un chillido ensordecedor y luce las alas para cegar a los enemigos con tu forma de brillar.
11262A3E,Fulgor de Brakias,Regate,normal,0,Fuego,800,140,who01342,Despliega tus amplias alas de colores y desata una explosión que abruma y ciega a tus enemigos.
7C763FC9,Placaje de oso pardo,Regate,normal,0,Montana,800,140,who01350,Utiliza tu terrorífico tamaño para aplastar a tus rivales en cuanto intenten huir.
EA4638BE,Placaje de oso lunar,Regate,normal,0,Fuego,800,140,who01351,Acorrala a tu objetivo y lánzate con todo tu peso para atraparlo cual presa en plena caza.
50173127,Placaje de grifo,Regate,normal,0,,800,140,who01352,Cae con una fuerza tan sobrecogedora que los rivales se echan a temblar antes de ser aplastados.
BF2512E2,Salto de antílope,Regate,normal,0,Viento,800,140,who01360,Corre por el campo a la velocidad del viento y pasa por encima de los defensas con gran elegancia.
29151595,Salto de antílope oscuro,Regate,normal,0,,800,140,who01361,"Salta por encima de los oponentes en un arco amplio y elegante, como si estuvieras bailando ballet."
93441C0C,Salto de Pamerio,Regate,normal,0,Bosque,800,140,who01362,Acorrala al rival contra un precipicio y pasa por encima mientras lo mandas rodando al suelo.
FE1409FB,Horadador de Dohma,Regate,normal,0,Montana,800,140,who01370,Entiérrate en el suelo y ataca de golpe al volver a emerger bajo tu objetivo.
68240E8C,Horadador de Zooma,Regate,normal,0,Bosque,800,140,who01371,Húndete en el suelo como un taladro gigante y emerge bajo los enemigos para mandarlos volando.
3108917C,Bombas de Gusfi,Regate,normal,0,Montana,800,140,who01380,Deja caer fruta explosiva de los cuernos para crear una cortina de humo que dificulta la visión.
70398A65,Carga de pegaso,Regate,normal,0,Viento,800,140,who01390,Asciende con unas alas inmaculadas y propúlsate para abrirte paso en un haz de luz majestuosa.
E6098D12,Carga de pegaso rojo,Regate,normal,0,Fuego,800,140,who01391,"Relincha a los cielos, despliega tus alas carmesí y arrasa con todo aquel que se interponga en tu camino."
BC9407B1,Entrada relampagueante,Regate,normal,0,Viento,440,70,who01400,Deja atrás a los rivales con una aceleración cegadora. El balón deja una trayectoria fulgurante.
FDA51CA8,Viento centelleante,Regate,normal,0,Fuego,540,85,who01410,Lanza a los oponentes a un remolino electrificado que los fulmina antes de arrasar con ellos toda velocidad.
3EF63183,Regate divino,Regate,normal,0,Bosque,300,50,who01420,Emite una luz celestial que ciega a los rivales y rompe la defensa con un rapidísimo movimiento.
F96070CC,Fulgor fugaz,Regate,normal,0,Viento,540,85,who01450,Fusiona incontables estrellas azules en una estela luminosa que recorrerá el campo a toda velocidad.
3A335DE7,Embestida bufalina,Regate,normal,0,Montana,440,70,who01460,Avanza en trío como toros desbocados para levantar una nube de polvo y arrollar a los rivales.
7B0246FE,Laberinto,Regate,normal,0,Fuego,540,85,who01470,Atrapa a los rivales en un laberinto inmenso y pasa a su lado aprovechando que no pueden salir.
3710E401,Carnaval centelleante,Regate,normal,0,Bosque,800,140,who10020,"Desata un carnaval de luz y color que envía el balón bailando a la portería, con un toque alegre."
B1B7BE57,Carrera afanosa,Regate,normal,0,Montana,300,50,who10040,Corre a toda velocidad para adelantar a tus rivales con pura garra y determinación.
F086A54E,Resplandor cegador,Regate,normal,0,Fuego,300,50,who10050,Destruye el campo con un destello brillante que ciega a todos a su paso y avanza con fuerza.
33D58865,Cataratas del Niágara,Regate,normal,0,Viento,360,60,who10060,Desata una impresionante cascada de energía que barre el campo y mantiene a raya a los rivales.
72E4937C,Mirada asesina,Regate,normal,0,Fuego,440,70,who10070,Lanza un resplandor espectral de energía púrpura que hace que los rivales tiemblen de terror.
BDF80BFB,Luz del mariscal,Regate,normal,0,Montana,540,85,who10080,Clava un estandarte en el suelo para invocar un símbolo luminoso que hace volar a los rivales.
82181032,Brisa de la cúspide,Regate,normal,0,Viento,360,60,who10100,Da un paso y gira con fuerza para crear un torbellino que derriba a los rivales.
C3290B2B,Visión de matriz,Regate,normal,0,Bosque,360,60,who10110,"Analiza, planea y ataca para hacer un ingenioso regate que doblega el campo a tu voluntad."
007A2600,Contragolpe de halcón,Regate,normal,0,Fuego,360,60,who10120,Desciende como un halcón a la caza y devuelve el balón con un golpe rápido y deslumbrante.
414B3D19,Círculo elegante,Regate,normal,0,Viento,360,60,who10130,"Gira con elegancia y sin esfuerzo, sujetando el balón mientras cautivas al público con una jugada perfecta."
86DD7C56,Aro hula hoop,Regate,normal,0,Viento,360,60,who10140,Gira un aro con precisión y maestría para bloquear a los rivales y abrirte camino hacia la portería.
C7EC674F,Regate fantasmal,Regate,normal,0,Bosque,360,60,who10150,Crea ilusiones de ti mismo para desconcertar a los defensas y esquivarlos con un estilo asombroso.
04BF4A64,¡Hala! ¡Una bola de arroz!,Regate,normal,0,Bosque,360,60,who10160,Avisa al resto del campo sobre una misteriosa bola de arroz voladora y aprovecha el caos para robar el balón y abrirte paso.
458E517D,Ritmo eléctrico,Regate,normal,0,Fuego,360,60,who10170,Golpea el campo con un ritmo trepidante mientras te abres paso entre los defensas con una energía desenfrenada.
33C4F0B7,Esprint triple,Regate,normal,0,Montana,800,140,who00360_or,Lánzate hacia delante con dos compañeros en un trío imparable que arrasa con los defensas.
539730CD,Armadillo circense,Regate,normal,0,Fuego,720,120,who00340_or,Combina las supertécnicas Superarmadillo y Equilibrismo para arrasar con los rivales.
20A07D68,Coz 3,Regate,normal,0,Fuego,800,140,who00600_or,Engaña al rival con el Espejismo de balón de un compañero y lo derriba. Una técnica al límite del reglamento.
9DB66431,Rueda infernal,Regate,normal,0,Montana,720,120,who00060_or,Dos jugadores forman una rueda giratoria y lanzan a sus rivales por los aires tras embestirlos.
F2F2F5EE,Túnel tornado,Regate,normal,0,Viento,640,100,who00950_mm,Genera un gran tornado y sumérgete en su interior. Atraviesa el ojo del huracán a toda velocidad y ábrete paso entre la defensa.
9E74ADDD,Corriente negra,Regate,normal,0,Montana,720,120,who01020_mm,Cruza los brazos mientras un remolino con forma de dragón ataca al rival y te plantas con orgullo. Técnica que demuestra valentía.
2E5DCDE0,Espada real,Regate,normal,0,Montana,720,120,who01030_mm,Empuña una deslumbrante espada para blandilar con todas tus fuerzas. Técnica solo para quienes posean un alma de rey.
879A6E7D,El muro,Defensa,bloqueo de tiro,16,Montana,360,60,whd00010,Usa el poder de la tierra para levantar un muro que bloquea el paso y demuestra tu habilidad como defensa.
44C94356,Barrido defensivo,Defensa,normal,0,Bosque,300,50,whd00020,Roba el balón con una entrada deslizante de una rapidez y agresividad tal que deja un rastro visual.
05F8584F,Giro bobina,Defensa,normal,0,Viento,300,50,whd00030,Gira alrededor del rival enrollándolo y lanzándolo por los aires con un torbellino.
C26E1900,Sismo,Defensa,normal,0,Montana,300,50,whd00040,Lánzate en picado desde el cielo y genera un terremoto para robar el balón a los rivales caídos.
835F0219,Robo rápido,Defensa,normal,0,Bosque,300,50,whd00050,Se cuela por las aberturas del rival a la velocidad de un espadazo. Técnica para robar el balón en un parpadeo.
400C2F32,Telaraña,Defensa,normal,0,Bosque,360,60,whd00060,"Una técnica ninja para tejer una telaraña en el suelo. Cuanto más se mueve el rival, más se enreda."
013D342B,Ciclón,Defensa,normal,0,Viento,360,60,whd00070,Un potente disparo que genera un tornado alrededor del rival y lo lanza por los aires junto al balón.
CE21ACAC,Bola falsa,Defensa,normal,0,Bosque,300,50,whd00080,"En un momento de distracción, cambia el balón por una copia falsa sin que nadie lo note."
8F10B7B5,Ataque sombrío,Defensa,normal,0,Bosque,360,60,whd00090,Controla una gran mano creada con tu propia sombra y fija la del rival al suelo con esta técnica ninja.
F1C1B765,Pisotón de sumo,Defensa,normal,0,Montana,300,50,whd00100,"Levanta una pierna y realiza un fuerte pisotón de sumo, haciendo temblar el suelo."
B0F0AC7C,Embestida,Defensa,bloqueo de tiro,16,Fuego,300,50,whd00110,Carga hacia delante como un toro y arrasa con todo lo que encuentres a tu paso.
73A38157,Flecha huracán,Defensa,normal,0,Viento,360,60,whd00120,Aprovecha el despiste del árbitro y lanza una patada afilada como una flecha al rival atrapado en un tornado.
32929A4E,Corte giratorio,Defensa,bloqueo de tiro,16,Viento,300,50,whd00130,Una patada giratoria certera crea una media luna de energía azul que impacta con gran fuerza en los rivales y los aparta hacia un lado.
F504DB01,Escáner defensa,Defensa,normal,0,Bosque,300,50,whd00140,Analiza los movimientos del rival con la mirada y detén los ataques con precisión.
B435C018,Manos fantasmagóricas,Defensa,normal,0,Bosque,360,60,whd00150,"Unas manos llenas de odio emergen del suelo. Si atrapan a alguien, ya no podrá escapar."
7766ED33,Doppelgänger,Defensa,normal,0,Bosque,300,50,whd00160,Confunde al rival creando una siniestra copia que le impide avanzar.
3657F62A,Corro de la patata,Defensa,normal,0,Montana,440,70,whd00170,Tres jugadores forman un círculo y hacen una entrada deslizante simultánea. El rival queda atrapado en una jaula.
F94B6EAD,Segadora,Defensa,normal,0,Bosque,360,60,whd00180,Una vigorosa entrada deslizante doble que corta limpiamente al rival y al balón como si fueran una cosecha.
B87A75B4,Pisotón de justicia,Defensa,bloqueo de tiro,16,Fuego,440,70,whd00190,Invoca un pie gigantesco que aplasta al rival con el peso de un martillo divino.
A87FF167,Megaterremoto,Defensa,normal,0,Montana,440,70,whd00200,Un terremoto titánico parte el suelo y lanza todo por los aires con el poder de la tierra.
E94EEA7E,Ataque afilado,Defensa,normal,0,Viento,300,50,whd00210,Un rayo nace de tu pierna derecha y se convierte en una espada que corta el suelo mientras avanza.
2A1DC755,Sorpresa,Defensa,normal,0,Montana,300,50,whd00220,Ataca por detrás con un golpe de rodilla y roba el balón con un golpe traicionero.
6B2CDC4C,Estrella fugaz,Defensa,bloqueo de tiro,16,Fuego,360,60,whd00230,Usa a un compañero como apoyo para elevarte y hacer una entrada deslizante como una estrella fugaz.
ACBA9D03,Paisaje helado,Defensa,normal,0,Viento,360,60,whd00240,La delicadeza y elegancia del patinaje junto con la capacidad de congelar al rival crean un contraste intimidatorio.
ED8B861A,Defensa múltiple,Defensa,normal,0,Bosque,360,60,whd00250,"Dívidete en tres y, mientras uno ataca, los otros dos roban el balón. Una defensa ninja."
2ED8AB31,Voltereta circense,Defensa,normal,0,Montana,360,60,whd00260,"Un jugador salta por encima del rival y, en ese momento, otro roba el balón. Una técnica acrobática."
6FE9B028,Gravedad grave,Defensa,bloqueo de tiro,16,Montana,300,50,whd00270,Aprovecha la gravedad para convertir el balón en una pesa y hacer que el rival se enfade al no poder moverlo.
A0F528AF,Torre inexpugnable,Defensa,bloqueo de tiro,16,Viento,360,60,whd00280,Lanza rayos desde altas torres en el cielo que ni siquiera dan al rival la oportunidad de gritar.
E1C433B6,Flash de fotones,Defensa,normal,0,Fuego,360,60,whd00290,Gira emitiendo destellos de luz por tu cuerpo y ciega al rival para robar el balón.
9F153366,Gravitación,Defensa,bloqueo de tiro,16,Montana,440,70,whd00300,Genera una zona de gravedad ineludible. Paraliza los movimientos del rival al manipularla.
DE24287F,Dúo magma,Defensa,normal,0,Bosque,440,70,whd00310,Un feroz ataque doble que se vale de un viento abrasador para quitarle el balón al rival.
1D770554,Superpeonza,Defensa,bloqueo de tiro,16,Fuego,300,50,whd00320,Gira como una peonza para generar un tornado y derribar a cualquier enemigo que se acerque.
5C461E4D,Bombazo,Defensa,normal,0,Fuego,360,60,whd00330,"Roba la pelota y cámbiala por una bomba, en una versión mejorada de la Bola falsa."
9BD05F02,Corte volcánico,Defensa,bloqueo de tiro,16,Fuego,360,60,whd00340,Provoca una gran erupción con una patada giratoria. Bloquea el avance rival con un muro de fuego.
DAE1441B,Presa,Defensa,bloqueo de tiro,16,Bosque,360,60,whd00350,Combina El muro y la Mano celestial para bloquear los ataques enemigos como si fuera una presa.
19B26930,Superpisotón de sumo,Defensa,bloqueo de tiro,16,Fuego,360,60,whd00360,Un pie gigante baja del cielo y aplasta al rival. Una versión potenciada del Pisotón de sumo.
58837229,Robo planetario,Defensa,normal,0,Fuego,440,70,whd00370,Invoca un planeta colosal sobre tu cabeza y aplasta a los oponentes con un impacto de nivel cósmico.
979FEAAE,Zona sigma,Defensa,normal,0,Bosque,540,85,whd00380,"Una vez marcado el objetivo, no hay escapatoria. Tres jugadores se lanzan al ataque."
D6AEF1B7,Ciclón doble,Defensa,normal,0,Viento,440,70,whd00390,El poder de dos jugadores genera un potente ciclón que derriba sin piedad al rival que queda atrapado.
1A037C63,Emboscada defensiva,Defensa,normal,0,Montana,540,85,whd00400,Dos jugadores parten la tierra y se forma un camino de rocas para cerrar la vía de escape y robar el balón.
5B32677A,Baile de llamas,Defensa,normal,0,Fuego,440,70,whd00410,Un breakdance envuelto en llamas para robar el balón. Una defensa súper ardiente.
98614A51,Cinto astral,Defensa,bloqueo de tiro,16,Bosque,440,70,whd00420,Invoca una lluvia de meteoritos desde el espacio que lanza despedidos a los rivales.
D9505148,Escudo corporal,Defensa,normal,0,Montana,540,85,whd00430,"Tres jugadores se alinean, canalizan su energía y el más adelantado resiste el ataque con su cuerpo."
1EC61007,Zona de seguridad,Defensa,normal,0,Viento,300,50,whd00440,Analiza los datos del objetivo y hace un perfil. Roba el balón a la mínima oportunidad.
5FF70B1E,Gran sabio,Defensa,bloqueo de tiro,16,Montana,360,60,whd00450,Invoca la presencia de un gigante para detener los ataques con una autoridad innegable.
9CA42635,Aplanadora,Defensa,bloqueo de tiro,16,Montana,360,60,whd00460,Arrolla a los defensas con una entrada demoledora que arrasa con todo lo que encuentra.
DD953D2C,Olor embriagador,Defensa,normal,0,Bosque,440,70,whd00470,Libera un aroma adormecedor que hace caer al rival en un profundo sueño para hacerte con el balón.
1289A5AB,Cortafuegos,Defensa,normal,0,Fuego,360,60,whd00480,Entrada deslizante en llamas que roba el balón con un impulso imposible de detener.
53B8BEB2,Bloqueo ballena,Defensa,normal,0,Viento,360,60,whd00490,Haz sonar una caracola para invocar una ballena gigante que devora a los rivales y al balón de un bocado.
2D69BE62,Campo torbellino,Defensa,bloqueo de tiro,16,Viento,360,60,whd00500,La velocidad de la rotación produce un torbellino tan vertiginoso como un niño travieso.
6C58A57B,Tren loco,Defensa,normal,0,Fuego,440,70,whd00510,Arrolla al rival con un tren desbocado y lo manda volando por los aires con el poder de tres jugadores.
AF0B8850,Rompehielos,Defensa,normal,0,Viento,360,60,whd00520,Congela el suelo y bloquea el paso al rival aislándolo en el cero absoluto.
EE3A9349,Torre perfecta,Defensa,normal,0,Viento,540,85,whd00530,"Lanza una doble patada eléctrica desde la cima de una imponente torre, directo hacia el rival."
29ACD206,Corte diabólico,Defensa,bloqueo de tiro,16,Bosque,440,70,whd00540,Una onda de choque oscura con rostro demoníaco. Espeluznante patada giratoria.
689DC91F,Ángel de nieve,Defensa,normal,0,Viento,360,60,whd00550,Crea cristales de nieve a partir del frío gélido y forma un gran bloque de hielo que congela al rival.
ABCEE434,Escudo bárbaro,Defensa,bloqueo de tiro,16,Montana,440,70,whd00560,Crea un escudo imbuido de una fuerza barbárica para intimidar y evitar cualquier ofensiva.
EAFFFF2D,Gran seísmo,Defensa,bloqueo de tiro,16,Montana,540,85,whd00570,Lanza un poderoso puñetazo que destroza el suelo y detiene todos los ataques.
25E367AA,Tormenta de arena,Defensa,normal,0,Viento,440,70,whd00580,Crea una nube de arena que ciega al oponente para robarle el balón.
64D27CB3,Emboscada,Defensa,normal,0,Bosque,360,60,whd00590,Ocúltate y ataca por detrás para sorprender al rival antes de que pueda reaccionar.
74D7F860,Dientes de roca,Defensa,normal,0,Montana,360,60,whd00600,Rompe el suelo con toda tu fuerza y lanza al rival por los aires con una lluvia de pilares de piedra.
35E6E379,Estela ígnea,Defensa,normal,0,Fuego,360,60,whd00610,Roba el balón con una ardiente patada giratoria como todo un maestro de taekwondo.
F6B5CE52,Muro de hierro,Defensa,bloqueo de tiro,16,Montana,440,70,whd00620,Un gigantesco muro de acero se levanta en el campo. Defensa impenetrable que hace retroceder al rival.
B784D54B,Placaje extremo,Defensa,normal,0,Montana,360,60,whd00630,Concentra toda tu fuerza en una carga de hombro para hacerte con el balón.
70129404,Golpe de vacío,Defensa,bloqueo de tiro,16,Viento,440,70,whd00640,Corta el espacio y atrae el balón. Patada brillante que reduce la potencia del disparo.
31238F1D,Engaño yoyó,Defensa,normal,0,Bosque,360,60,whd00650,Da una patada al aire para hacer girar el balón y atraerlo hacia ti como si fuera un yoyó.
F270A236,Entrada rodante,Defensa,normal,0,Fuego,360,60,whd00660,Supera al rival con rápidas volteretas hacia atrás y roba el balón. Una fantástica entrada deslizante.
B341B92F,Jaula de piedra,Defensa,normal,0,Montana,360,60,whd00670,"Pilares de piedra emergen del suelo para rodear al rival, enjaulándolo en una prisión para robarle el balón."
7C5D21A8,La montaña,Defensa,bloqueo de tiro,16,Montana,440,70,whd00680,El muro se potencia enormemente. Una enorme montaña se alza para bloquear el camino.
3D6C3AB1,Zigzag de fuego,Defensa,normal,0,Fuego,360,60,whd00690,"Corre a ras de suelo en zigzag, prendiendo fuego y embistiendo al rival."
43BD3A61,Subida a los cielos,Defensa,normal,0,Viento,440,70,whd00700,Desde la pierna elevada surge una luz divina. Técnica sagrada que eleva al rival al cielo.
028C2178,Caída a los infiernos,Defensa,normal,0,Bosque,440,70,whd00710,Una patada imbuida de magia genera una onda de choque negra que golpea al rival. Una técnica maligna.
C1DF0C53,La niebla,Defensa,normal,0,Bosque,360,60,whd00720,"Una niebla que hace desaparecer el balón por completo, sin dar tiempo a reaccionar."
80EE174A,Red de caza,Defensa,bloqueo de tiro,16,Bosque,360,60,whd00730,"Crea una enorme red para bloquear el avance del rival. Si queda atrapado, no podrá escapar del cazador."
47785605,A todo vapor,Defensa,normal,0,Fuego,300,50,whd00740,"Avanza imparable hacia el rival expulsando vapor por la cabeza, como una locomotora fuera de control."
06494D1C,Gran torbellino,Defensa,normal,0,Viento,360,60,whd00750,"Invoca el Gran torbellino, el terror de los barcos. Atrapa al rival en un gran remolino y le roba el balón."
C51A6037,Coleccionista de cartas,Defensa,bloqueo de tiro,16,Fuego,300,50,whd00760,Desata una avalancha de cartas que se alinean para detener el tiro del rival en seco.
842B7B2E,Mirada ladrona,Defensa,normal,0,Bosque,300,50,whd00770,Analiza detalladamente los movimientos del cuerpo del rival y anticipa con precisión para robarle el balón.
4B37E3A9,Fuerza centrífuga,Defensa,normal,0,Viento,300,50,whd00780,"Golpea al rival con un huracán que lo lanza por los aires, para después correr hacia la portería junto con el viento."
0A06F8B0,Proyectil de ozono,Defensa,bloqueo de tiro,16,Viento,360,60,whd00790,Genera una bala de viento con el aire que impacta al rival y lo derriba para robarle el balón.
7EFA666A,Orca peligrosa,Defensa,normal,0,Viento,300,50,whd00800,Lanza un deslumbrante ataque acuático y deslízate para apartar a tus rivales y arrebatarles el balón.
3FCB7D73,Defensa propulsada,Defensa,bloqueo de tiro,16,Montana,440,70,whd00810,Sincronízate con un compañero para propulsarte y realizar un cabezazo volador a gran velocidad.
FC985058,Picadora,Defensa,normal,0,Fuego,360,60,whd00820,Crea una feroz tormenta de arena que ciega al rival y ataca con decisión para robarle el balón.
BDA94B41,Pinzas cortantes,Defensa,normal,0,Fuego,360,60,whd00830,Dos jugadores realizan una entrada deslizante para cercar al rival. Su forma recuerda a un cangrejo alzando sus pinzas.
7A3F0A0E,Portal dimensional,Defensa,normal,0,Bosque,360,60,whd00840,De repente aparece un pie desde otra dimensión para cortar. Una táctica astuta que pilla al rival desprevenido.
3B0E1117,Carga de elefantes,Defensa,normal,0,Montana,440,70,whd00850,"Dos elefantes se acercan desde atrás. Si atrapan a su presa, ya no hay escapatoria."
F85D3C3C,Espectro oscuro,Defensa,normal,0,,360,60,whd00860,Invoca un poderoso espectro que lanza un rayo por la boca y acaba con los enemigos de un golpe.
B96C2725,Luz cegadora,Defensa,normal,0,Fuego,360,60,whd00870,Intimida al rival con una cruel y deslumbrante luz que desciende como un láser.
7670BFA2,Salto dimensional,Defensa,normal,0,,440,70,whd00880,Se acerca al rival teletransportándose en la oscuridad y le roba el balón en un instante. Una técnica extraña.
3741A4BB,La gran muralla,Defensa,bloqueo de tiro,16,Montana,360,60,whd00890,"Invoca una gran muralla desde el subsuelo, cercando el campo entero para rodear al rival."
4990A46B,Niebla mística,Defensa,bloqueo de tiro,16,Bosque,440,70,whd00900,"En una densa niebla, no se ve nada alrededor. Técnica que aprovecha un pequeño descuido para robar el balón."
08A1BF72,Muralla de Atlantis,Defensa,bloqueo de tiro,16,Montana,440,70,whd00910,"Despierta el legado de la civilización Atlántida, usando un poder tremendo para repeler el balón."
CBF29259,Lanza tornado,Defensa,normal,0,Viento,800,140,whd00920,Convierte una lanza gigante en un devastador tornado para arrasar con tus rivales y quitarles el balón.
8AC38940,Golpe titánico,Defensa,normal,0,Montana,800,140,whd00930,"Lanza un puñetazo colosal contra el suelo para enviar una imponente columna de energía a los cielos, destrozar a los rivales y hacer rebotar el balón."
4D55C80F,Sentencia final,Defensa,normal,0,Bosque,800,140,whd00940,Lanza un grito ensordecedor que confunde al rival para robarle el balón.
0C64D316,Ráfaga de tiros,Defensa,normal,0,Fuego,800,140,whd00950,Dispara una lluvia de balas que explotan a la vez para mandar a los oponentes por los aires.
CF37FE3D,Espacio oscuro,Defensa,normal,0,Bosque,720,120,whd00960,Invoca una dimensión tenebrosa que sumerge a tu oponente en la desesperación para quebrar su espíritu y arrebatarle el balón.
8E06E524,Presa fractal,Defensa,normal,0,Montana,440,70,whd00970,Tres jugadores se coordinan para invocar la Presa fractal. Encierra al rival dentro de una siniestra mansión.
